node	Country
n808808	Tanzania
n808808	Thailand
n808808	USA
n808808	Viet Nam
n808808	Zambia
n993993	Nigeria
n1109	Senegal
n11161116	China
n11161116	Taiwan
n1294	China
n1338	India
n1338	Sri Lanka
n1380	Nepal
n11	USA
n776	South Africa
n809	Brazil
n809	Cambodia
n809	Cameroon
n809	Canada
n809	Central African Republic
n809	China
n809	Croatia
n809	Cuba
n809	Ethiopia
n809	Greenland
n809	Hungary
n809	India
n809	Iran
n809	Israel
n809	Italy
n809	Mexico
n809	Namibia
n809	Nepal
n809	Nigeria
n809	Philippines
n809	Poland
n809	Russia
n809	Serbia
n809	South Africa
n809	South Korea
n809	Sri Lanka
n809	Taiwan
n809	Tanzania
n809	Thailand
n809	USA
n809	Zambia
n962	China
n994	Nigeria
n1106	Cameroon
n1106	Chad
n11091109	Senegal
KU055529	Senegal
n1117	China
n1117	Myanmar
n1117	Thailand
n1117	Viet Nam
n1195	China
n1195	Taiwan
n12941294	China
n1337	China
n13381338	Sri Lanka
n1371	India
n13801380	Nepal
JX944595	Nepal
n2	USA
n775	Mexico
n776776	South Africa
n799799	South Africa
n809809	India
n809809	Iran
n809809	Nepal
n884	Canada
n884	USA
n962962	China
n991	China
n994994	Nigeria
n1060	Nigeria
n11061106	Cameroon
n11061106	Chad
n11081108	Chad
n1110	Guinea
n1115	Senegal
n11171117	China
n11171117	Thailand
n11171117	Viet Nam
n1193	Myanmar
n11951195	China
n11951195	Philippines
n11951195	Taiwan
n12841284	China
n1295	China
n13341334	China
KT221093	China
KT221097	China
n1339	Sri Lanka
AB635373	Sri Lanka
n13711371	India
KX434508	India
n1381	Nepal
JX944576	Nepal
n22	USA
n762762	Egypt
n775775	Mexico
FJ228543	Mexico
n777	South Africa
HQ266616	South Africa
n800	South Africa
HQ266631	South Africa
n810	India
n870870	India
n870870	Iran
n870870	Nepal
n884884	USA
n939939	Canada
n963	China
AB571004	Mongolia
n991991	China
JQ685983	Russia
n995	Cote d'Ivoire
n995	Mauritania
n995	Niger
n995	Nigeria
n10561056	Nigeria
n10601060	Nigeria
n1101	Nigeria
n1107	Cameroon
KT119767	Central African Republic
KT119779	Chad
FJ545683	Chad
n11101110	Guinea
MK471247	Guinea
EU853595	Sierra Leone
EU853591	Gambia
EU853592	Senegal
n1118	China
n1118	Thailand
n1118	Viet Nam
EU004769	China
n11931193	Myanmar
n11941194	Myanmar
KU055595	Myanmar
EU086165	Myanmar
n1196	Philippines
n12431243	Taiwan
n1285	China
JN974825	China
n12951295	China
n13331333	Viet Nam
n1335	China
n13361336	China
n13391339	Sri Lanka
n1356	Sri Lanka
n1367	Sri Lanka
n1370	Sri Lanka
AB817142	Sri Lanka
n1372	India
KF150735	India
n13811381	Nepal
n1384	Nepal
n3	USA
n631	USA
n763	Egypt
n774774	Egypt
FJ228544	Mexico
FJ228545	Mexico
n777777	South Africa
FJ465402	South Africa
n800800	South Africa
HQ266613	South Africa
n810810	India
n852	India
n871	Nepal
n882882	Iran
n885	USA
n938938	USA
n940	Canada
n961	Canada
n963963	South Korea
n989	China
n992	China
DQ521241	India
n995995	Cote d'Ivoire
n995995	Mauritania
n995995	Nigeria
n1042	Niger
n1057	Benin
n1057	Ghana
n1057	Nigeria
n10591059	Nigeria
n1061	Nigeria
n11001100	Nigeria
EU888729	Nigeria
n11011101	Nigeria
n1104	Nigeria
n11071107	Central African Republic
KT119774	Cameroon
n11111111	Guinea
KU055539	Guinea
n11181118	China
n11181118	Viet Nam
n11871187	Thailand
KU055596	Cambodia
n1194	Myanmar
EU086129	Myanmar
KX148247	Myanmar
EU086164	Myanmar
n11961196	Philippines
n1241	Philippines
n1244	Taiwan
n12771277	Taiwan
n12851285	China
EU086214	China
n1296	China
n13231323	China
n1334	Viet Nam
AB614391	Viet Nam
n13351335	China
GU186397	China
JQ040584	China
EU004721	China
EU004728	China
n1340	Sri Lanka
n13531353	Sri Lanka
n13561356	Sri Lanka
n1362	Sri Lanka
AB817114	Sri Lanka
n13671367	Sri Lanka
n13691369	Sri Lanka
n13701370	Sri Lanka
AB817133	Sri Lanka
n13721372	India
MH258837	India
n1382	Nepal
n13821382	Nepal
n13831383	Nepal
EU086156	Sri Lanka
JX944569	Nepal
JX944597	Nepal
n33	USA
n621621	Peru
n631631	USA
n720720	Brazil
n763763	Egypt
n774	Egypt
MK760768	Egypt
KX148101	Egypt
n778	South Africa
n798798	South Africa
n801	Zimbabwe
n805805	South Africa
n811	India
n843843	Bangladesh
n852852	India
n865865	Pakistan
n870	India
n871871	Nepal
KF831559	Nepal
AY854597	Nepal
n883	Iran
KP723593	Iran
n885885	USA
n931931	Russia
n938	USA
n939	USA
JN258432	USA
n940940	Canada
n952952	Canada
n961961	Canada
MK540896	Canada
n964	South Korea
n986	South Korea
n989989	China
n990990	China
n992992	China
KY997452	China
n996	Cote d'Ivoire
n10211021	Mauritania
n10211021	Senegal
n10421042	Niger
FJ545674	Niger
n10571057	Ghana
n1059	Benin
KF022176	Nigeria
EU888648	Nigeria
n10611061	Nigeria
n10931093	Chad
KR080522	Nigeria
EU888720	Nigeria
n1102	Nigeria
n11031103	Nigeria
n11041104	Nigeria
EU888696	Nigeria
n1108	Central African Republic
KT119755	Central African Republic
n1112	Guinea
EU853593	Guinea
n1119	China
n1119	Laos
n1119	Viet Nam
n11841184	China
n11841184	Viet Nam
n1187	Viet Nam
MW055234	Viet Nam
n1188	Thailand
n1192	Thailand
DQ275537	Thailand
KX148248	Myanmar
EU086166	Myanmar
KU055591	Myanmar
KU055597	Myanmar
n1197	Philippines
n1238	Philippines
n12411241	Philippines
n1243	Philippines
n12441244	Taiwan
KF544960	Taiwan
n1278	Taiwan
n12831283	Taiwan
n1286	China
n12921292	China
n12961296	China
n1323	China
n1324	Indonesia
GU815995	China
AB614379	Viet Nam
AB614389	Viet Nam
AB628214	Viet Nam
AB614382	Viet Nam
AB614381	Viet Nam
AB614387	Viet Nam
AB614390	Viet Nam
AB614380	Viet Nam
AB614388	Viet Nam
n1336	China
KT221117	China
n13401340	Sri Lanka
AB817121	Sri Lanka
n1354	Sri Lanka
AB817143	Sri Lanka
n1357	Sri Lanka
n13591359	Sri Lanka
n1361	Sri Lanka
AB817081	Sri Lanka
n13621362	Sri Lanka
LC110303	Sri Lanka
JN968375	United Kingdom
n1368	Sri Lanka
n1369	Sri Lanka
AB817136	Sri Lanka
AB817137	Sri Lanka
AB817106	Sri Lanka
AB817115	Sri Lanka
n1373	India
n1378	India
KX148245	Nepal
KU888644	Nepal
JX987721	Nepal
KC792234	Nepal
JX987737	Nepal
n1383	Nepal
MN534894	Nepal
JX944578	Nepal
JX944588	Nepal
n4	China
n4	Iraq
n4	Russia
n4	Serbia
n4	USA
n4	Zambia
n581	USA
n622	Peru
n630630	Peru
n632	USA
n712	USA
n721	Brazil
n760760	Paraguay
n764	Egypt
n771771	Egypt
n773773	Egypt
MT036061	Egypt
MT036062	Egypt
MT036063	Egypt
n778778	South Africa
n793793	South Africa
n799	South Africa
JQ692989	South Africa
n801801	Zimbabwe
n804804	Zimbabwe
n806	South Africa
n807807	South Africa
n811811	India
n832832	India
MF474263	India
n844	Bhutan
n845	Bangladesh
n853	India
n862	India
n866	Pakistan
KP723629	Pakistan
MK697346	India
MF474306	India
n872	Nepal
EU836832	Italy
n883883	Iran
MK760702	Iran
n886	USA
n931	Greenland
n932	Russia
KY002904	Russia
KC791814	USA
KC792157	USA
JN258417	USA
JN258586	USA
n941	Canada
n951	Canada
n953	Canada
n958958	Canada
KU198465	Canada
KF831561	Canada
n964964	South Korea
DQ076099	South Korea
n986986	South Korea
DQ076105	South Korea
n990	China
MN642582	China
MN642581	China
MN384722	Russia
KY952219	China
KY175230	China
n996996	Cote d'Ivoire
GU815997	Cote d'Ivoire
n1022	Senegal
n10351035	Mauritania
n1043	Niger
HM368097	Ghana
HM368122	Ghana
HM368140	Ghana
HM368125	Ghana
HM368139	Ghana
HM368132	Ghana
HM368131	Ghana
HM368146	Ghana
HM368126	Ghana
HM368118	Ghana
HM368151	Ghana
HM368153	Ghana
HM368102	Ghana
n1058	Ghana
HM368100	Ghana
HM368116	Ghana
HM368119	Ghana
HM368095	Ghana
KX148107	Benin
FJ545673	Benin
n1062	Nigeria
n10921092	Cameroon
n1094	Chad
EU853655	Chad
EU853657	Chad
EU853656	Chad
n11021102	Nigeria
n1103	Nigeria
KF022170	Nigeria
EU888675	Nigeria
KF022169	Nigeria
KF022171	Nigeria
n1105	Nigeria
KJ921998	Nigeria
KT119754	Central African Republic
KF734738	Central African Republic
KF734705	Central African Republic
FJ545662	Central African Republic
KF734682	Central African Republic
KF734725	Central African Republic
KF734704	Central African Republic
KF734723	Central African Republic
KF734720	Central African Republic
KF734736	Central African Republic
KF734714	Central African Republic
KF734687	Central African Republic
KF734709	Central African Republic
n11121112	Guinea
FJ545660	Sierra Leone
n11191119	Laos
n11191119	Viet Nam
n1179	Laos
n1183	Cambodia
DQ849069	China
n1185	Malaysia
FJ594278	China
AB614375	Viet Nam
AB614376	Viet Nam
n11881188	Thailand
HQ232301	Thailand
n11921192	Thailand
LC071936	Thailand
n11971197	Philippines
n12351235	Philippines
n12381238	Philippines
LC018584	Philippines
n1242	Philippines
AB683611	Philippines
EU086203	Philippines
EU086204	Philippines
n1245	Taiwan
n12731273	Taiwan
n12781278	Taiwan
n1282	Taiwan
n1284	Taiwan
KP860230	Taiwan
n12861286	China
n1292	China
n1293	China
EU159378	China
n1297	China
n13221322	China
KY428871	China
KP319235	China
n13241324	Indonesia
n1332	Indonesia
GU186387	China
GU186396	China
n1341	Sri Lanka
n1353	Sri Lanka
n13541354	Sri Lanka
AB817128	Sri Lanka
AB817124	Sri Lanka
n13571357	Sri Lanka
AB817102	Sri Lanka
n1360	Sri Lanka
LC110311	Sri Lanka
AB817084	Sri Lanka
AB638772	Sri Lanka
n13611361	Sri Lanka
AB817080	Sri Lanka
n1363	Sri Lanka
n13661366	Sri Lanka
AB817113	Sri Lanka
AB817099	Sri Lanka
AB817101	Sri Lanka
n13681368	Sri Lanka
AB817146	Sri Lanka
AB817122	Sri Lanka
AB817103	Sri Lanka
AB817125	Sri Lanka
n13731373	India
MG993207	India
n13781378	India
n13791379	India
KF150723	India
KX148108	Nepal
JX987740	Nepal
JX987724	Nepal
n44	China
n44	Iraq
n44	Russia
n44	Serbia
n44	USA
n44	Zambia
n357357	China
n357357	Iraq
n357357	Madagascar
n357357	Morocco
n357357	Russia
n357357	Serbia
n357357	Sudan
n357357	Tunisia
n357357	USA
n357357	Zambia
n581581	USA
n611	France
n611	USA
n622622	Peru
KF831564	Peru
FJ228501	Peru
EU530729	Peru
n632632	USA
n711	Mexico
n712712	USA
n720	USA
n721721	Brazil
n741	Brazil
n761	Paraguay
n762	Paraguay
n764764	Egypt
n771	Egypt
n772	Egypt
n773	Egypt
HG764581	Egypt
MT036066	Egypt
KP119662	Egypt
KP119663	Egypt
n779	South Africa
HQ266632	South Africa
n794	South Africa
n797797	South Africa
JQ692983	South Africa
FJ392385	South Africa
n802	Zimbabwe
n804	Zimbabwe
n805	Zimbabwe
FJ465408	Zimbabwe
n806806	South Africa
n807	South Africa
n808	South Africa
FJ465400	South Africa
n812	India
n832	India
n833	India
n838838	India
n843	India
n844844	Bhutan
AB910532	Bhutan
HQ166014	Bhutan
HQ166012	Bhutan
HQ166002	Bhutan
HQ166024	Bhutan
HQ166005	Bhutan
HQ166016	Bhutan
HQ166022	Bhutan
HQ166019	Bhutan
HQ166013	Bhutan
HQ166023	Bhutan
HQ166010	Bhutan
HQ166020	Bhutan
HQ166018	Bhutan
HQ166015	Bhutan
HQ166004	Bhutan
HQ166017	Bhutan
HQ166021	Bhutan
n845845	Bangladesh
JX944567	Nepal
n853853	Afghanistan
KF150744	India
n862862	Afghanistan
n862862	India
n862862	Pakistan
KX434518	India
n866866	Afghanistan
KP723628	Pakistan
n872872	Nepal
n880880	Nepal
MK760729	Iran
MK760735	Iran
n886886	Greenland
n927	USA
JN258418	USA
KX148105	Greenland
JX987745	Greenland
JX987730	Greenland
JX987731	Greenland
n932932	Russia
n937937	USA
DQ010127	Russia
KU198464	Canada
DQ010125	Russia
KU899138	Russia
n941941	Canada
n948948	Canada
n951951	Canada
MK540920	Canada
n953953	Canada
n956956	Canada
KF831556	Canada
n959	Canada
n960960	Canada
n965	South Korea
DQ076131	South Korea
n987	South Korea
DQ076104	South Korea
KY860613	Russia
KU954770	China
n997	Cote d'Ivoire
n1020	Cote d'Ivoire
n10221022	Senegal
n1034	Senegal
FJ545666	Senegal
FJ545664	Mauritania
KU055530	Senegal
n1036	Mauritania
FJ545682	Mauritania
n10431043	Niger
EU853650	Niger
n10581058	Ghana
HM368091	Ghana
HM368124	Ghana
HM368098	Ghana
HM368152	Ghana
HM368127	Ghana
HM368093	Ghana
n10621062	Nigeria
KF022186	Nigeria
n1093	Cameroon
KU055547	Cameroon
KU055546	Cameroon
n10941094	Chad
EU853654	Niger
KF022190	Nigeria
EU888663	Nigeria
KF022192	Nigeria
EU888714	Nigeria
EU038108	Nigeria
EU038109	Nigeria
n11051105	Nigeria
KJ922002	Nigeria
n1113	Guinea
EU853594	Guinea
n1120	Laos
n1120	Thailand
n1120	Viet Nam
MW055078	Viet Nam
n11791179	Laos
n11811181	Laos
n11831183	Cambodia
KM366268	Cambodia
n11851185	Malaysia
MW690142	Malaysia
n1189	Thailand
n11911191	Thailand
KY678613	Thailand
KY678624	Thailand
n1198	Philippines
AB738088	Philippines
n1236	Philippines
n1237	Philippines
n1239	Philippines
n12401240	Philippines
n12421242	Philippines
AB683649	Philippines
n12451245	Taiwan
n12671267	Taiwan
n1274	Taiwan
n1277	Taiwan
n1279	Taiwan
n12811281	Taiwan
n12821282	Taiwan
n1283	Taiwan
MH481078	Taiwan
KP860211	Taiwan
n1287	China
n12911291	China
GQ472503	China
AB428334	China
n12931293	China
KT894558	China
FJ866830	China
n12971297	China
n13211321	China
EU004772	China
MF113388	China
MF113392	China
n1325	Indonesia
n13281328	Indonesia
n13321332	Malaysia
n1333	Indonesia
JX462633	Indonesia
n13411341	Sri Lanka
n13491349	Sri Lanka
n1352	Sri Lanka
AB817107	Sri Lanka
AB817130	Sri Lanka
n1355	Sri Lanka
n13551355	Sri Lanka
n1358	Sri Lanka
AB817094	Sri Lanka
n13601360	Sri Lanka
LC110307	Sri Lanka
AB817083	Sri Lanka
AB817098	Sri Lanka
AB817088	Sri Lanka
n13631363	Sri Lanka
n1366	Sri Lanka
AB817100	Sri Lanka
AB817119	Sri Lanka
AB817105	Sri Lanka
AB817117	Sri Lanka
n1374	India
n1377	India
n1379	India
MH258802	India
AY987477	India
AY987479	India
n5	China
n5	Iraq
n5	Montenegro
n5	Russia
n5	Serbia
n5	Turkey
n5	USA
n5	Zambia
n325325	China
n325325	Iraq
n325325	Russia
n325325	Serbia
n325325	USA
n325325	Zambia
n358	China
n358	Iraq
n358	Madagascar
n358	Morocco
n358	Russia
n358	Serbia
n358	Sudan
n358	Tunisia
n358	USA
n358	Zambia
n513513	China
n513513	Ethiopia
n513513	Gabon
n513513	Morocco
n513513	Nigeria
n513513	Russia
n513513	Sudan
n513513	Tunisia
n513513	USA
n513513	Zambia
n582	USA
n609	Dominican Republic
n611611	France
KX522941	Russia
n623	Peru
KF831540	Peru
n633	Mexico
n694694	USA
n711711	Mexico
KX708500	Mexico
n713	USA
n717	USA
KC791802	USA
KC791807	USA
n722	Brazil
HQ116829	Chile
n741741	Brazil
n757	Brazil
n761761	Paraguay
KU312291	Paraguay
KU312296	Paraguay
KU312294	Paraguay
KU312290	Paraguay
KU312285	Paraguay
KU312286	Paraguay
n765	Egypt
n770	Egypt
MT684779	Egypt
MT684781	Egypt
n772772	Egypt
MT036069	Egypt
MT036064	Egypt
MT036065	Egypt
n779779	South Africa
HQ266614	South Africa
n794794	South Africa
JQ692986	South Africa
n798	South Africa
JQ692981	South Africa
n802802	Zimbabwe
HQ266615	South Africa
KY553255	Zimbabwe
KY553266	Zimbabwe
FJ392391	Zimbabwe
KY553273	Zimbabwe
KY553278	Zimbabwe
FJ392372	South Africa
FJ392386	South Africa
FJ392382	South Africa
FJ392392	Namibia
FJ465390	South Africa
FJ465403	South Africa
n812812	India
n823	India
n829	India
n829	United Kingdom
n831831	India
KM492765	India
KF150729	India
n833833	India
n836836	India
KX434497	India
n839	India
n842842	India
KX685268	India
KT381826	India
HQ166006	Bhutan
HQ166011	Bhutan
HQ166008	Bhutan
HQ166009	Bhutan
HQ166007	Bhutan
n846	Bangladesh
n849	Bangladesh
n854	Pakistan
n858	Afghanistan
n859859	Afghanistan
n861	Afghanistan
n863	Afghanistan
KP723627	Pakistan
n867	Afghanistan
KC791981	Afghanistan
KC791999	Afghanistan
n873	Nepal
n877	Nepal
n880	Nepal
JX987722	Nepal
JX944579	Nepal
n881	Nepal
AY854598	Nepal
KU055586	Nepal
n887	Greenland
n910910	Greenland
n927927	USA
KC792177	USA
n933	Russia
n937	Russia
KU198461	Canada
JN258431	USA
n942	Canada
n947947	Canada
n949	Canada
n950950	Canada
n952	Canada
MK540966	Canada
n954	Canada
n956	Canada
n957	Canada
n957957	Canada
n959959	Canada
n960	Canada
MK540891	Canada
MK540892	Canada
MK540903	Canada
n965965	South Korea
n974	South Korea
n977977	South Korea
n981981	South Korea
n984984	South Korea
DQ076094	South Korea
n987987	South Korea
DQ076101	South Korea
DQ076100	South Korea
DQ076102	South Korea
n997997	Cote d'Ivoire
n997997	Guinea
n997997	Mali
n10071007	Cote d'Ivoire
n10201020	Cote d'Ivoire
FJ545677	Cote d'Ivoire
n1023	Niger
n10321032	Senegal
n10331033	Senegal
n10341034	Senegal
EU853642	Mauritania
n10361036	Mauritania
n1041	Mauritania
n1044	Burkina Faso
n10521052	Niger
HM368111	Ghana
HM368154	Ghana
n1063	Nigeria
n10821082	Cameroon
n1086	Nigeria
n10911091	Chad
KX148243	Cameroon
KT119773	Cameroon
FJ545671	Cameroon
FJ545675	Cameroon
n1095	Chad
n1100	Chad
FJ545679	Niger
KJ921997	Nigeria
KJ922000	Nigeria
n11131113	Guinea
MK471250	Guinea
n11201120	Thailand
n1178	Laos
n1180	Laos
EU086194	Laos
n1182	Laos
n11821182	Laos
AB981669	Laos
n1184	Viet Nam
EU086170	Cambodia
n1186	Malaysia
n11861186	Malaysia
MW690152	Malaysia
n11891189	Thailand
n11901190	Thailand
DQ275538	Thailand
DQ275545	Thailand
n11981198	Philippines
n1233	Philippines
n12361236	Philippines
AB563825	Philippines
n12371237	Philippines
AB683643	Philippines
n12391239	Philippines
n1240	Philippines
AB563899	Philippines
AB563948	Philippines
AB683609	Philippines
AB683612	Philippines
n1246	Taiwan
n12651265	Taiwan
n1268	Taiwan
n12711271	Taiwan
n12741274	Taiwan
n1276	Taiwan
KP860162	Taiwan
KP860181	Taiwan
n12791279	Taiwan
n12801280	Taiwan
KP860189	Taiwan
KP881357	Taiwan
MH481059	Taiwan
KP860227	Taiwan
MH481072	Taiwan
KP860209	Taiwan
KP860210	Taiwan
n12871287	China
n1290	China
MG201916	China
GQ472612	China
JF972382	China
JF972387	China
n1298	China
n13201320	China
EU004779	China
JQ040606	China
n1322	China
GQ472501	China
n13251325	Indonesia
JQ768456	Indonesia
n1329	Indonesia
n1331	Indonesia
MW690143	Malaysia
MW690146	Malaysia
MW690148	Malaysia
MW690151	Malaysia
MW690149	Malaysia
MW690147	Malaysia
MW690153	Malaysia
MW690145	Malaysia
MW690144	Malaysia
MF620996	Malaysia
MW690150	Malaysia
JX462637	Indonesia
JX462639	Indonesia
JX462638	Indonesia
n1342	Sri Lanka
n13481348	Sri Lanka
n1350	Sri Lanka
n13511351	Sri Lanka
n13521352	Sri Lanka
LC110313	Sri Lanka
AB817110	Sri Lanka
AB817112	Sri Lanka
AB817141	Sri Lanka
AB817104	Sri Lanka
AB817134	Sri Lanka
n13581358	Sri Lanka
n1359	Sri Lanka
LC110294	Sri Lanka
LC110302	Sri Lanka
LC110317	Sri Lanka
LC110320	Sri Lanka
n1364	Sri Lanka
AB817087	Sri Lanka
KF831535	Sri Lanka
AY854596	Sri Lanka
n13741374	India
KJ201900	India
n13771377	India
MT826963	India
KC791848	USA
KC792205	India
n55	Iraq
n55	Poland
n55	Russia
n55	Serbia
n55	Turkey
n325	Montenegro
n326	Iran
n326	Iraq
n326	Russia
n352	Grenada
n358358	Zambia
n506	Madagascar
n514	China
n514	Ethiopia
n514	Morocco
n514	Nigeria
n514	Russia
n514	Sudan
n514	Tunisia
n514	USA
n514	Zambia
n562	Cameroon
n562	China
n562	Ethiopia
n562	Gabon
n562	Morocco
n562	Nigeria
n562	Russia
n562	Sudan
n562	Tunisia
n562	USA
n562	Zambia
n582582	USA
n608608	Haiti
n609609	Dominican Republic
n610610	Dominican Republic
n612	France
KU055563	France
n623623	Peru
FJ228498	Peru
n633633	Mexico
n690	Mexico
n695	USA
n706	USA
KX708499	Mexico
KX708501	Mexico
n713713	USA
n716	USA
n717717	USA
n719	USA
n722722	Brazil
n735735	Brazil
n739	Brazil
n742	Brazil
n753753	Brazil
n757757	Brazil
n760	Brazil
KU312288	Paraguay
KU312297	Paraguay
KU312295	Paraguay
KU312287	Paraguay
n765765	Egypt
n769	Egypt
n770770	Egypt
DQ837461	Egypt
DQ837463	Egypt
MT036067	Egypt
MT036068	Egypt
n780	South Africa
JQ692991	South Africa
n795	South Africa
KU055534	South Africa
FJ392366	South Africa
DQ194899	South Africa
n803	Botswana
HQ266633	Zimbabwe
n813	India
n821821	India
n823823	India
n827	India
n829829	Nepal
n830830	United Kingdom
KT381833	India
JN258573	India
n834	India
n835	India
n836	India
DQ521227	India
n837	India
n838	India
n839839	India
n842	India
KT381828	India
KF660245	India
n846846	Bangladesh
AB699209	Bangladesh
n849849	Bangladesh
n851851	Nepal
n854854	Pakistan
n856	Pakistan
n858858	Afghanistan
n859	Afghanistan
EU086162	Afghanistan
n860	Afghanistan
JX987719	Afghanistan
n861861	Afghanistan
KC791998	Afghanistan
n863863	Afghanistan
n865	Afghanistan
n867867	Afghanistan
n869	Afghanistan
JX987720	Afghanistan
KC791973	Afghanistan
KC791974	Afghanistan
n873873	Nepal
