node	Country
n263263	Nigeria
n263263	Poland
n263263	Russia
n263263	Senegal
n263263	Slovenia
n263263	USA
n263263	Viet Nam
n378378	Bosnia and Herzegovina
n378378	Canada
n378378	China
n378378	Croatia
n378378	Georgia
n378378	Ghana
n378378	Greece
n378378	Greenland
n378378	Hungary
n378378	India
n378378	Iran
n378378	Italy
n378378	Latvia
n378378	Lithuania
n378378	Mali
n378378	Mexico
n378378	Pakistan
n378378	Poland
n378378	Russia
n378378	Senegal
n378378	Slovenia
n378378	South Africa
n378378	USA
n378378	Ukraine
n378378	Viet Nam
n1	China
n178	China
n217217	India
n258258	Nepal
n264	Nigeria
n373	Guinea
n373	Senegal
n379	Canada
n379	China
n379	Croatia
n379	Hungary
n379	India
n379	Iran
n379	Italy
n379	Latvia
n379	Lithuania
n379	Nepal
n379	Poland
n379	Russia
n379	USA
n379	Viet Nam
n568	Bosnia and Herzegovina
n568	Canada
n568	China
n568	Croatia
n568	Georgia
n568	Ghana
n568	Hungary
n568	Iran
n568	Italy
n568	Latvia
n568	Lithuania
n568	Mexico
n568	Poland
n568	Russia
n568	South Africa
n568	USA
n568	Viet Nam
n11	China
n11	Thailand
n8080	China
n8080	Taiwan
n178178	China
n216216	China
n218	India
n256	India
n259	Nepal
JX944595	Nepal
n264264	Nigeria
n369	Cameroon
n373373	Guinea
n378	Senegal
n379379	Canada
n379379	China
n379379	Croatia
n379379	Hungary
n379379	India
n379379	Iran
n379379	Italy
n379379	Latvia
n379379	Nepal
n379379	Poland
n379379	Russia
n379379	USA
n379379	Viet Nam
n536536	China
n568568	South Africa
n600	USA
n2	China
n2	Thailand
n78	Myanmar
n81	China
n81	Croatia
n81	Hungary
n81	Italy
n81	Taiwan
n169	China
n179	China
n213213	China
KT221093	China
KT221097	China
n218218	India
n224	Sri Lanka
n256256	India
KF150735	India
n259259	Nepal
JX944576	Nepal
n265	Nigeria
n327327	Nigeria
n369369	Cameroon
KF734738	Central African Republic
MK471247	Guinea
n374	Guinea
EU853595	Sierra Leone
EU853591	Gambia
KU055529	Senegal
EU853592	Senegal
n380	India
n380	Iran
n380	Nepal
n456456	Canada
n456456	USA
n537	China
n566	China
n569	South Africa
n592	South Africa
n600600	USA
n13521352	Egypt
n22	China
n22	Thailand
EU004769	China
KU055596	Cambodia
n7878	Myanmar
n79	Myanmar
KU055595	Myanmar
KU055591	Myanmar
KU055597	Myanmar
n8181	Philippines
n129	Taiwan
n169169	China
EU086214	China
n179179	China
n190190	China
n214	Viet Nam
n215	China
n219	India
KX434508	India
n224224	Sri Lanka
AB635373	Sri Lanka
n257	India
n258	India
KF150723	India
n260	Nepal
n262262	Nepal
n265265	Cote d'Ivoire
n324	Nigeria
n328	Nigeria
n366	Nigeria
n370	Cameroon
n372372	Chad
n374374	Guinea
KU055539	Guinea
n380380	India
n443	India
n443	Iran
n443	Nepal
n457	USA
n513513	Canada
n537537	China
AB571004	Mongolia
n566566	China
JQ685983	Russia
n569569	South Africa
n589	South Africa
n592592	Zimbabwe
n597597	South Africa
n601	USA
n12161216	USA
n1353	Egypt
n13531353	Egypt
n3	China
n3	Thailand
n7272	Thailand
KX148247	Myanmar
EU086164	Myanmar
n7979	Myanmar
n80	Myanmar
n82	Philippines
n123123	Philippines
n129129	Taiwan
n162	Taiwan
n170	China
n176176	China
n180	China
n189189	China
n191	China
n213	China
n214214	Viet Nam
AB614391	Viet Nam
n215215	China
GU186397	China
n219219	India
n221221	India
n225	Sri Lanka
n242242	Sri Lanka
KF831535	Sri Lanka
n247	Sri Lanka
n250	Sri Lanka
AB817142	Sri Lanka
n255	Sri Lanka
MH258803	India
n257257	India
AY987477	India
AY987479	India
n260260	Nepal
EU086156	Sri Lanka
n261261	Nepal
n262	Nepal
JX944569	Nepal
JX944597	Nepal
n266	Cote d'Ivoire
KU055530	Senegal
KU055502	Senegal
KU055542	Niger
KU055528	Senegal
n324324	Benin
n324324	Nigeria
n327	Nigeria
n328328	Nigeria
n365365	Nigeria
n366366	Nigeria
n367367	Nigeria
n370370	Cameroon
KT119767	Central African Republic
KT119779	Chad
FJ545683	Chad
n375	Guinea
EU853593	Guinea
n381	India
n423423	India
n443443	Nepal
n455	Iran
n457457	USA
n512512	USA
n514	Canada
n535535	Canada
n538	China
n540	South Korea
n567	China
DQ521237	India
n570	South Africa
n574574	South Africa
n589589	South Africa
JQ692989	South Africa
n593	Zimbabwe
n596596	Zimbabwe
n598	South Africa
HQ266613	South Africa
n598598	South Africa
n599	South Africa
n601601	USA
n1208	Peru
n1217	USA
n13091309	Brazil
MK760768	Egypt
KX148101	Egypt
n1354	Egypt
n13551355	Egypt
n33	China
n33	Thailand
n72	Viet Nam
n73	Thailand
n7777	Thailand
KX148248	Myanmar
EU086166	Myanmar
EU086165	Myanmar
EU086129	Myanmar
n8282	Philippines
n121	Philippines
n124	Philippines
LC018584	Philippines
n130	Taiwan
n158	Taiwan
n162162	Taiwan
n168	Taiwan
n170170	China
n176	China
KT894558	China
n177	China
n180180	Indonesia
GU815995	China
n190	China
KU055506	China
n191191	China
n212212	China
KY428871	China
KP319235	China
AB614379	Viet Nam
AB614389	Viet Nam
AB628214	Viet Nam
AB614382	Viet Nam
AB614381	Viet Nam
AB614387	Viet Nam
AB614390	Viet Nam
AB614380	Viet Nam
AB614388	Viet Nam
KT221117	China
n216	China
n220	India
n221	India
n222	India
EU086191	India
n225225	Sri Lanka
n240	Sri Lanka
n243	Sri Lanka
n244244	Sri Lanka
n245245	Sri Lanka
AB817081	Sri Lanka
n247247	Sri Lanka
n249249	Sri Lanka
n250250	Sri Lanka
n254	Sri Lanka
AB817114	Sri Lanka
n255255	Sri Lanka
AB817133	Sri Lanka
KC791848	USA
KC792205	India
MN534894	Nepal
n261	Nepal
JX944578	Nepal
JX944588	Nepal
KX148245	Nepal
KU888644	Nepal
JX987721	Nepal
KC792234	Nepal
JX987737	Nepal
n266266	Cote d'Ivoire
n310	Niger
n325	Benin
n325325	Ghana
KF022176	Nigeria
EU888648	Nigeria
n329	Nigeria
n358358	Chad
EU888729	Nigeria
KR080522	Nigeria
EU888720	Nigeria
n367	Nigeria
EU888696	Nigeria
n368	Nigeria
KF022171	Nigeria
EU888663	Nigeria
n371	Central African Republic
KT119774	Cameroon
n375375	Guinea
FJ545660	Sierra Leone
n381381	India
n414	India
n424	India
n437437	Pakistan
n442442	India
n444	Nepal
KF831559	Nepal
AY854597	Nepal
n455455	Iran
KP723593	Iran
n458	USA
n506506	Russia
n512	USA
n513	USA
JN258432	USA
n514514	Canada
n523523	Canada
MK540896	Canada
n536	Canada
n538538	China
n539	China
n540540	South Korea
n565	South Korea
n567567	China
KY997452	China
n570570	South Africa
n571571	South Africa
n575	South Africa
HQ266632	South Africa
n590	South Africa
FJ392385	South Africa
n593593	Zimbabwe
n594	Zimbabwe
n597	Zimbabwe
FJ465408	Zimbabwe
FJ392372	South Africa
FJ392386	South Africa
HQ266631	South Africa
FJ392382	South Africa
FJ392392	Namibia
n599599	South Africa
FJ465400	South Africa
n602	Iraq
n602	Russia
n602	Serbia
n602	USA
n602	Zambia
n1167	USA
n12081208	Peru
n1216	Peru
n12171217	USA
n13081308	Mexico
n1310	Brazil
n13501350	Paraguay
n13541354	Egypt
MT036063	Egypt
MT036061	Egypt
MT036062	Egypt
n1356	Egypt
n13621362	Egypt
n13631363	Egypt
n4	China
n4	Thailand
n66	China
n66	Thailand
MW055234	Viet Nam
AB614375	Viet Nam
AB614376	Viet Nam
n7373	Thailand
DQ275537	Thailand
LC071936	Thailand
KY678613	Thailand
KY678621	Thailand
n83	Philippines
AB738088	Philippines
n121121	Philippines
n122122	Philippines
n124124	Philippines
n127	Philippines
n128128	Philippines
n130130	Taiwan
n144144	Taiwan
n158158	Taiwan
KF544960	Taiwan
n161161	Taiwan
n163	Taiwan
n164164	Taiwan
n168168	Taiwan
KP860230	Taiwan
n171	China
n173173	China
GQ472503	China
AB428334	China
n177177	China
EU159378	China
FJ866830	China
n181	Indonesia
n182182	Indonesia
KU845610	China
KU845614	China
n192	China
n210	China
KU845609	China
EU004772	China
MF113389	China
MF113391	China
GU186387	China
GU186396	China
n220220	India
MT826963	India
MG993207	India
MH258841	India
n222222	India
n223223	India
n226	Sri Lanka
AB817121	Sri Lanka
n240240	Sri Lanka
AB817143	Sri Lanka
n243243	Sri Lanka
AB817094	Sri Lanka
AB817080	Sri Lanka
n245	Sri Lanka
n246	Sri Lanka
LC110311	Sri Lanka
AB817084	Sri Lanka
AB638772	Sri Lanka
n248	Sri Lanka
n248248	Sri Lanka
AB817136	Sri Lanka
AB817137	Sri Lanka
LC110303	Sri Lanka
n251	Sri Lanka
n253	Sri Lanka
AB817102	Sri Lanka
n254254	Sri Lanka
AB817106	Sri Lanka
AB817115	Sri Lanka
KX148108	Nepal
JX987740	Nepal
JX987724	Nepal
n267	Cote d'Ivoire
n285285	Cote d'Ivoire
n310310	Niger
FJ545674	Niger
KX148107	Benin
FJ545673	Benin
HM368095	Ghana
n326	Ghana
HM368116	Ghana
HM368119	Ghana
HM368100	Ghana
n329329	Nigeria
n358	Cameroon
n359	Chad
EU853655	Chad
EU853657	Chad
EU853656	Chad
KJ921997	Nigeria
KJ922002	Nigeria
KF022170	Nigeria
n368368	Nigeria
KF022190	Nigeria
EU888714	Nigeria
n371371	Central African Republic
n372	Central African Republic
n376	Guinea
EU853594	Guinea
n382	India
MF474263	India
n397397	India
n414414	India
n422	Bhutan
n424424	India
n434	India
n438	Pakistan
KP723629	Pakistan
MK697346	India
MF474306	India
n444444	Nepal
EU836832	Italy
MK760702	Iran
n456	Iran
n458458	USA
n505505	Greenland
n507	Russia
KY002904	Russia
KC791814	USA
KC792157	USA
JN258419	USA
JN258586	USA
n515	Canada
n517517	Canada
n524	Canada
n534	Canada
KU198465	Canada
KF831561	Canada
MN642581	China
MN384722	Russia
MN642582	China
n539539	China
n541	South Korea
n563563	South Korea
n565565	South Korea
DQ076124	South Korea
DQ076123	South Korea
KY952219	China
KY175230	China
JQ692981	South Africa
n571	South Africa
JQ692986	South Africa
n572	South Africa
n575575	South Africa
JQ692991	South Africa
n590590	South Africa
FJ465402	South Africa
KY553255	Zimbabwe
KY553266	Zimbabwe
FJ392391	Zimbabwe
n594594	Zimbabwe
HQ266615	South Africa
KY553273	Zimbabwe
KY553278	Zimbabwe
FJ465390	South Africa
FJ465403	South Africa
n602602	China
n602602	Ethiopia
n602602	Iraq
n602602	Madagascar
n602602	Morocco
n602602	Russia
n602602	Serbia
n602602	Tunisia
n602602	USA
n602602	Zambia
n821	Iraq
n821	Russia
n821	Serbia
n821	USA
n821	Zambia
n11671167	USA
n1197	USA
n1209	Peru
KF831564	Peru
FJ228501	Peru
EU530729	Peru
n1218	USA
n1300	USA
n1309	Mexico
KX708500	Mexico
n13101310	Brazil
HQ116829	Chile
n1351	Paraguay
n13511351	Paraguay
n1355	Egypt
MT036069	Egypt
n13561356	Egypt
n13611361	Egypt
n1363	Egypt
HG764581	Egypt
MT036066	Egypt
n1364	Egypt
n13641364	Egypt
n44	Malaysia
FJ594278	China
n7	China
n7	Thailand
DQ849069	China
n6666	Laos
n7070	Cambodia
n74	Thailand
HQ232301	Thailand
n8383	Philippines
n118	Philippines
n122	Philippines
AB563825	Philippines
AB683643	Philippines
n123	Philippines
n125	Philippines
n126126	Philippines
n127127	Philippines
n128	Philippines
KC792096	Philippines
AB563899	Philippines
n131	Taiwan
n133	Taiwan
n138138	Taiwan
n145	Taiwan
n156	Taiwan
n159	Taiwan
n160160	Taiwan
KP860162	Taiwan
KP860181	Taiwan
n163163	Taiwan
n164	Taiwan
n165	Taiwan
n167167	Taiwan
MH481078	Taiwan
KP860211	Taiwan
n171171	China
GQ472569	China
n174	China
n175	China
JF972382	China
JF972387	China
n181181	Malaysia
JX462633	Indonesia
n182	Indonesia
n183	Indonesia
n186186	Indonesia
n192192	China
n201	China
KF663516	China
n209209	China
GU186385	China
MK124758	China
n210210	China
n211211	China
MT826959	India
MH258839	India
n223	India
GU731661	India
GU731662	India
GU731663	India
n226226	Sri Lanka
n239239	Sri Lanka
n241	Sri Lanka
AB817128	Sri Lanka
AB817124	Sri Lanka
LC110294	Sri Lanka
n244	Sri Lanka
AB817083	Sri Lanka
AB817098	Sri Lanka
AB817088	Sri Lanka
n246246	Sri Lanka
LC110307	Sri Lanka
AB817103	Sri Lanka
AB817125	Sri Lanka
n249	Sri Lanka
AB817146	Sri Lanka
AB817122	Sri Lanka
n251251	Sri Lanka
AB817101	Sri Lanka
AB817113	Sri Lanka
n252252	Sri Lanka
AB817099	Sri Lanka
n253253	Sri Lanka
LC110312	Sri Lanka
AB817138	Sri Lanka
AB817145	Sri Lanka
n267267	Senegal
n280	Cote d'Ivoire
n286	Cote d'Ivoire
GU815997	Cote d'Ivoire
n311	Niger
HM368097	Ghana
HM368131	Ghana
HM368126	Ghana
HM368125	Ghana
HM368140	Ghana
HM368122	Ghana
HM368139	Ghana
HM368132	Ghana
HM368146	Ghana
HM368118	Ghana
HM368102	Ghana
HM368153	Ghana
HM368151	Ghana
HM368091	Ghana
HM368098	Ghana
HM368152	Ghana
HM368127	Ghana
HM368124	Ghana
HM368093	Ghana
n326326	Ghana
n330	Nigeria
KF022186	Nigeria
KX148243	Cameroon
KT119773	Cameroon
FJ545671	Cameroon
FJ545675	Cameroon
KU055546	Cameroon
KU055547	Cameroon
n359359	Chad
EU853654	Niger
EU038108	Nigeria
EU038109	Nigeria
KT119755	Central African Republic
FJ545662	Central African Republic
KF734686	Central African Republic
KF734725	Central African Republic
KF734715	Central African Republic
KF734704	Central African Republic
KF734736	Central African Republic
KF734706	Central African Republic
EU853651	Central African Republic
KF734688	Central African Republic
KF734710	Central African Republic
KF734703	Central African Republic
n376376	Guinea
MK471250	Guinea
n382382	India
n397	India
n398	India
n407	India
JN258573	India
KU534940	Pakistan
n410410	India
n415	Bangladesh
MF414580	India
n422422	Bhutan
HQ166021	Bhutan
HQ166012	Bhutan
HQ166017	Bhutan
HQ166004	Bhutan
HQ166002	Bhutan
HQ166020	Bhutan
HQ166013	Bhutan
HQ166022	Bhutan
HQ166016	Bhutan
HQ166010	Bhutan
HQ166015	Bhutan
HQ166018	Bhutan
HQ166024	Bhutan
HQ166019	Bhutan
HQ166005	Bhutan
HQ166023	Bhutan
HQ166014	Bhutan
n423	Bhutan
n425	Afghanistan
KF150744	India
KX434518	India
n434434	Afghanistan
n434434	India
n438438	Afghanistan
KP723628	Pakistan
n445	Nepal
n453	Nepal
KF831534	Nepal
MK760729	Iran
MK760735	Iran
n459	USA
n463	Greenland
JN258418	USA
n506	Greenland
JN258519	Greenland
n507507	Russia
KU198464	Canada
HM543738	Norway
n511511	USA
KU899138	Russia
n515515	Canada
n517	Canada
n518	Canada
n520	Canada
KF831556	Canada
n524524	Canada
n531531	Canada
MK540920	Canada
n534534	Canada
KY860613	Russia
KT895592	China
n541541	South Korea
DQ076131	South Korea
n564	South Korea
DQ076105	South Korea
DQ076121	South Korea
DQ076122	South Korea
FJ392366	South Africa
DQ194899	South Africa
n572572	South Africa
n573573	South Africa
n576	South Africa
n582582	South Africa
n591	South Africa
JN899142	South Africa
n595	Botswana
HQ266633	Zimbabwe
n603	China
n603	Ethiopia
n603	Gabon
n603	Iraq
n603	Morocco
n603	Nigeria
n603	Russia
n603	Sudan
n603	Tunisia
n603	USA
n603	Zambia
n667	China
n667	Iraq
n667	Madagascar
n667	Morocco
n667	Russia
n667	Serbia
n667	Tunisia
n667	USA
n667	Zambia
n821821	Iraq
n821821	Montenegro
n821821	Russia
n821821	Serbia
n821821	USA
n821821	Zambia
n1136	Iraq
n1136	Russia
n1136	Serbia
n1136	USA
n1136	Zambia
n1168	USA
n1192	USA
n11971197	USA
n1206	Dominican Republic
n12091209	Peru
FJ228498	Peru
n12181218	USA
n1299	Mexico
n13001300	USA
n1308	USA
KX708499	Mexico
KX708501	Mexico
n1311	Brazil
n1329	Brazil
KU312285	Paraguay
KU312286	Paraguay
n1352	Paraguay
KU312290	Paraguay
KU312291	Paraguay
KU312294	Paraguay
KU312296	Paraguay
MT036067	Egypt
MT036068	Egypt
n1357	Egypt
n13601360	Egypt
n1362	Egypt
DQ837463	Egypt
DQ837461	Egypt
MT036064	Egypt
MT036065	Egypt
KP119662	Egypt
KP119663	Egypt
MT684779	Egypt
MT684781	Egypt
n5	Malaysia
MW690142	Malaysia
n77	Thailand
MW055078	Viet Nam
n67	Laos
n69	Laos
KM366268	Cambodia
n71	Cambodia
n7474	Thailand
n7676	Thailand
n84	Philippines
AB563821	Philippines
AB563807	Philippines
n118118	Philippines
MN726841	Philippines
AB698023	Philippines
AB683646	Philippines
AB683652	Philippines
n125125	Philippines
AB683611	Philippines
EU086203	Philippines
EU086204	Philippines
AB563891	Philippines
AB563917	Philippines
AB563912	Philippines
AB563914	Philippines
AB563966	Philippines
n131131	Taiwan
KP860185	Taiwan
n133133	Taiwan
n135135	Taiwan
n139	Taiwan
n141141	Taiwan
n145145	Taiwan
n155155	Taiwan
n156156	Taiwan
n157157	Taiwan
n159159	Taiwan
n160	Taiwan
n161	Taiwan
KP860178	Taiwan
MH481059	Taiwan
KP860227	Taiwan
MH481072	Taiwan
KP860209	Taiwan
KP860210	Taiwan
n165165	Taiwan
n166166	Taiwan
KP860189	Taiwan
KP881357	Taiwan
KP319201	China
n172	China
n174174	China
EU004738	China
n175175	China
EU004696	China
MW690143	Malaysia
MW690145	Malaysia
MW690146	Malaysia
MW690149	Malaysia
MW690153	Malaysia
MW690151	Malaysia
MW690148	Malaysia
MW690147	Malaysia
MW690144	Malaysia
MF620996	Malaysia
MW690150	Malaysia
JX462637	Indonesia
JX462639	Indonesia
JX462638	Indonesia
n183183	Indonesia
n185185	Indonesia
n187	Indonesia
JQ768456	Indonesia
n193	China
n200200	China
JN974836	China
JN974837	China
MK124742	China
n201201	China
KT894576	China
JQ040606	China
JN974826	China
n211	China
EU086136	China
KT221130	China
GQ472501	China
n212	China
GU731659	India
GU731665	India
n227	Sri Lanka
n233233	Sri Lanka
n238238	Sri Lanka
AB817107	Sri Lanka
AB817130	Sri Lanka
n241241	Sri Lanka
n242	Sri Lanka
LC110310	Sri Lanka
AB817093	Sri Lanka
LC110302	Sri Lanka
LC110317	Sri Lanka
LC110320	Sri Lanka
AB817105	Sri Lanka
AB817117	Sri Lanka
n252	Sri Lanka
AB817087	Sri Lanka
AB817100	Sri Lanka
AB817119	Sri Lanka
LC110305	Sri Lanka
LC110315	Sri Lanka
n268	Senegal
n269	Senegal
FJ545664	Mauritania
FJ545666	Senegal
n280280	Cote d'Ivoire
n285	Burkina Faso
n285	Cote d'Ivoire
n285	Mali
n286286	Cote d'Ivoire
n308308	Cote d'Ivoire
n311311	Niger
EU853650	Niger
HM368111	Ghana
HM368154	Ghana
n330330	Nigeria
n349	Cameroon
n352352	Nigeria
n357357	Chad
n360	Chad
n365	Chad
n377	Guinea
FJ545663	Guinea
n383	India
n396396	India
KM492765	India
KF150729	India
n398398	India
n405	India
MF474305	India
n406406	India
n407407	India
MF375725	India
GU363414	India
n411	India
n412	India
KP723626	Pakistan
n415415	Bangladesh
n421	Nepal
KU050069	India
AB910532	Bhutan
HQ166006	Bhutan
HQ166009	Bhutan
HQ166011	Bhutan
HQ166008	Bhutan
HQ166007	Bhutan
n425425	Afghanistan
n427427	Pakistan
n431431	Afghanistan
n432432	Afghanistan
n435	Afghanistan
KP723627	Pakistan
n439	Afghanistan
KC791981	Afghanistan
KC791999	Afghanistan
n445445	Nepal
n449449	Nepal
n450	Nepal
JX987722	Nepal
JX944579	Nepal
n453453	Nepal
KU055587	Nepal
KU055586	Nepal
n459459	USA
KC792177	USA
n463463	Greenland
n488488	Greenland
KX148105	Greenland
JX987745	Greenland
JX987730	Greenland
JX987731	Greenland
n508	Russia
n511	Russia
KU198461	Canada
JN258431	USA
MK540891	Canada
n516	Canada
n516516	Canada
MK540892	Canada
MK540903	Canada
n518518	Canada
n519	Canada
n520520	Canada
n521	Canada
n525	Canada
n526	Canada
n532	Canada
n533533	Canada
n535	Canada
MK540966	Canada
n542	South Korea
DQ076099	South Korea
n564564	South Korea
DQ076104	South Korea
JQ692995	South Africa
n573	South Africa
JX088731	South Africa
n574	South Africa
n576576	South Africa
n577	South Africa
n583	South Africa
KT892013	South Africa
n591591	South Africa
HQ266616	South Africa
KX148218	Botswana
n595595	Botswana
KU055532	Botswana
n603603	China
n603603	Ethiopia
n603603	Iraq
n603603	Morocco
n603603	Russia
n603603	Sudan
n603603	Tunisia
n603603	USA
n603603	Zambia
n649	China
n649	Ethiopia
n649	Gabon
n649	Iraq
n649	Italy
n649	Morocco
n649	Nigeria
n649	Russia
n649	Sudan
n649	Tunisia
n649	USA
n649	Zambia
n667667	Zambia
n813	Madagascar
n822	Iraq
n822	Serbia
n11351135	Montenegro
n11361136	Iran
n11361136	Iraq
n11361136	Russia
n11611161	Grenada
n11681168	USA
n11811181	France
n11921192	USA
n1194	USA
n1198	USA
KC792219	USA
n12061206	Dominican Republic
n1207	Dominican Republic
n1210	Brazil
n1213	Peru
n12141214	Peru
n1215	Peru
n12151215	Peru
n1219	Mexico
n1282	USA
FJ228543	Mexico
n12991299	Mexico
n1301	USA
n13041304	USA
KC791802	USA
KC791807	USA
n13111311	Brazil
n1316	Brazil
n13291329	Brazil
n13301330	Brazil
KU312287	Paraguay
KU312288	Paraguay
KU312297	Paraguay
KU312295	Paraguay
n13571357	Egypt
n1360	Egypt
n1361	Egypt
MT134106	Egypt
MG458315	Egypt
MG458317	Egypt
n55	Malaysia
MW690152	Malaysia
n6	Malaysia
n8	Thailand
n6464	Thailand
n65	Laos
n6767	Laos
EU086194	Laos
n6969	Laos
AB981669	Laos
n70	Laos
n7171	Viet Nam
EU086170	Cambodia
n75	Thailand
n76	Thailand
DQ275538	Thailand
DQ275545	Thailand
n8484	Philippines
n117117	Philippines
AB563877	Philippines
n119	Philippines
n126	Philippines
AB683649	Philippines
n132	Taiwan
n132132	Taiwan
n134	Taiwan
n134134	Taiwan
n136	Taiwan
KP860148	Taiwan
n139139	Taiwan
n140140	Taiwan
KP860221	Taiwan
n142	Taiwan
n143143	Taiwan
KP860197	Taiwan
n146	Taiwan
n153153	Taiwan
KF544964	Taiwan
KF544965	Taiwan
n157	Taiwan
KP860204	Taiwan
KP860233	Taiwan
KP860234	Taiwan
KP860140	Taiwan
KP881353	Taiwan
KP860179	Taiwan
KF501180	Taiwan
KP860180	Taiwan
KP860160	Taiwan
KP860161	Taiwan
MH481062	Taiwan
MH481069	Taiwan
KF501174	Taiwan
MH481076	Taiwan
MH481073	Taiwan
MH481071	Taiwan
n166	Taiwan
KP860232	Taiwan
MH481066	Taiwan
n167	Taiwan
MH481077	Taiwan
n172172	China
FJ719754	China
GQ472518	China
AB428320	China
MG201916	China
GQ472612	China
n184	Indonesia
n184184	Indonesia
JX462634	Indonesia
n186	Indonesia
n187187	Indonesia
JX462619	Indonesia
n193193	China
n200	China
EU086190	China
KP319215	China
EU086188	China
n202	China
n209	China
KU845606	China
KJ776466	China
AB458798	China
EU004764	China
n227227	Sri Lanka
n233	Sri Lanka
n234	Sri Lanka
AB817135	Sri Lanka
LC110313	Sri Lanka
n239	Sri Lanka
AB817104	Sri Lanka
AB817134	Sri Lanka
AB817110	Sri Lanka
AB817112	Sri Lanka
AB817141	Sri Lanka
LC110321	Sri Lanka
KF154999	United Kingdom
JN968375	United Kingdom
AB638767	Sri Lanka
n268268	Senegal
EU853643	Senegal
n269269	Senegal
n278	Senegal
n279	Senegal
n281	Mauritania
EU853624	Mauritania
KU739038	Burkina Faso
FJ545668	Mali
n287	Cote d'Ivoire
n299	Cote d'Ivoire
n299	Mauritania
n309	Cote d'Ivoire
FJ545677	Cote d'Ivoire
n312	Niger
n316	Burkina Faso
EU827276	Burkina Faso
n331	Nigeria
KX874611	Nigeria
n344344	Nigeria
n345	Nigeria
n346346	Nigeria
KF022183	Nigeria
EU038098	Nigeria
KF022175	Nigeria
n347	Nigeria
n348	Nigeria
n348348	Nigeria
n349349	Chad
KX148242	Cameroon
KT119784	Cameroon
n353	Cameroon
n357	Nigeria
DQ275559	Chad
DQ275560	Chad
n360360	Chad
n362	Chad
KX148240	Chad
KT119778	Chad
EU853652	Chad
FJ545679	Niger
DQ275561	Chad
n377377	Guinea
FJ545685	Guinea
n383383	India
n390	India
n394394	India
n395	India
KT381828	India
KF660245	India
n399	India
n404404	India
n405405	India
n406	India
MF144114	India
KT381833	India
GU363397	India
n408	India
n408	Oman
KX434511	India
GU371877	India
n411411	Nepal
MG950232	India
n412412	Nepal
n413	United Kingdom
n416	Bangladesh
n418	Bangladesh
JX944567	Nepal
n421421	Nepal
n426	Afghanistan
EU086162	Afghanistan
n428	Pakistan
n429429	Pakistan
n432	Afghanistan
KC791998	Afghanistan
n433	Afghanistan
JX987719	Afghanistan
n435435	Afghanistan
n437	Afghanistan
n439439	Afghanistan
KU055507	Afghanistan
n440440	Afghanistan
KU055520	Afghanistan
n446	Nepal
KM979373	Nepal
KM979371	Nepal
KM979368	Nepal
JX944585	Nepal
JX944580	Nepal
JX944589	Nepal
JX987726	Nepal
KC792226	Nepal
KM979367	Nepal
KM979372	Nepal
KM979370	Nepal
JX944582	Nepal
JX944591	Nepal
JX944590	Nepal
KM979369	Nepal
n450450	Nepal
KC792235	Nepal
KC792236	Nepal
JX944592	Nepal
JX944581	Nepal
JX944577	Nepal
n451	Nepal
n451451	Nepal
KX148228	Nepal
JX944565	Nepal
n454	Nepal
AY854598	Nepal
KU739036	Italy
EU086153	Nepal
EU086154	Nepal
n454454	Nepal
n460	USA
n461461	USA
n464	Greenland
n483	Greenland
DQ275551	Greenland
DQ010133	Greenland
DQ010136	Greenland
