node	Country
n804	Latvia
n804	Mexico
n804	Mongolia
n804	Namibia
n804	Nepal
n804	Nigeria
n804	Oman
n804	Philippines
n804	Poland
n804	Russia
n804	Serbia
n804	South Africa
n804	South Korea
n804	Sri Lanka
n804	Taiwan
n804	Tanzania
n804	Thailand
n804	USA
n804	Viet Nam
n804	Zambia
n990	Nigeria
n1100	Senegal
n1106	Brazil
n1106	Cambodia
n1106	Cameroon
n1106	Canada
n1106	Central African Republic
n1106	China
n1106	Croatia
n1106	Cuba
n1106	Ethiopia
n1106	Greenland
n1106	Hungary
n1106	India
n1106	Iran
n1106	Israel
n1106	Italy
n1106	Mexico
n1106	Namibia
n1106	Nepal
n1106	Nigeria
n1106	Philippines
n1106	Poland
n1106	Russia
n1106	Serbia
n1106	South Africa
n1106	South Korea
n1106	Sri Lanka
n1106	Taiwan
n1106	Tanzania
n1106	Thailand
n1106	USA
n1106	Zambia
n12801280	China
n13261326	India
n13671367	Nepal
n11	USA
n770770	South Africa
n804804	Afghanistan
n804804	Brazil
n804804	Cambodia
n804804	Cameroon
n804804	Canada
n804804	Central African Republic
n804804	China
n804804	Croatia
n804804	Cuba
n804804	Ethiopia
n804804	Georgia
n804804	Ghana
n804804	Greenland
n804804	Hungary
n804804	India
n804804	Iran
n804804	Israel
n804804	Italy
n804804	Mexico
n804804	Namibia
n804804	Nepal
n804804	Nigeria
n804804	Philippines
n804804	Poland
n804804	Russia
n804804	Serbia
n804804	South Africa
n804804	South Korea
n804804	Sri Lanka
n804804	Taiwan
n804804	Tanzania
n804804	Thailand
n804804	USA
n804804	Zambia
n957957	China
n990990	Nigeria
n1097	Nigeria
n11001100	Senegal
KU055529	Senegal
n11061106	Thailand
n1186	Brazil
n1186	Cambodia
n1186	Canada
n1186	Central African Republic
n1186	China
n1186	Ethiopia
n1186	Hungary
n1186	Iran
n1186	Italy
n1186	Nigeria
n1186	Philippines
n1186	Poland
n1186	Russia
n1186	South Korea
n1186	Taiwan
n1186	Tanzania
n1186	Thailand
n1186	USA
n1186	Zambia
n1281	China
n13221322	China
n1327	India
n1365	India
n1368	Nepal
JX944595	Nepal
n2	USA
n769769	Mexico
n771	South Africa
HQ266613	South Africa
n805	Afghanistan
n805	India
n805	Iran
n805	Nepal
n880	Canada
n880	USA
n958	China
n987987	China
n991	Nigeria
n10931093	Cameroon
n10971097	Nigeria
n10991099	Nigeria
n1101	Guinea
n11041104	Senegal
n1107	China
n1107	Thailand
EU086208	Thailand
n11861186	Brazil
n11861186	Cambodia
n11861186	Canada
n11861186	Central African Republic
n11861186	China
n11861186	Ethiopia
n11861186	Hungary
n11861186	Iran
n11861186	Israel
n11861186	Italy
n11861186	Mexico
n11861186	Nigeria
n11861186	Philippines
n11861186	Poland
n11861186	Russia
n11861186	South Africa
n11861186	South Korea
n11861186	Sri Lanka
n11861186	Taiwan
n11861186	Tanzania
n11861186	Thailand
n11861186	USA
n11861186	Zambia
n12721272	China
n12811281	China
n13041304	China
n1323	China
n1325	China
n13271327	Sri Lanka
n13591359	India
n13651365	India
KF150735	India
n13681368	Nepal
JX944576	Nepal
n22	USA
n757	Egypt
n770	Mexico
FJ228543	Mexico
n771771	South Africa
n795	South Africa
n805805	Afghanistan
n805805	India
n867867	India
n867867	Iran
n867867	Nepal
n880880	USA
n935935	Canada
n958958	China
AB571004	Mongolia
n988	China
JQ685983	Russia
n991991	Nigeria
n1055	Nigeria
n1094	Cameroon
KF734738	Central African Republic
n1098	Nigeria
MN196565	Nigeria
MN196568	Nigeria
MN196573	Nigeria
MN196575	Nigeria
n11011101	Guinea
MK471247	Guinea
EU853595	Sierra Leone
KU055539	Guinea
EU853591	Gambia
EU853592	Senegal
n11071107	China
n11071107	Thailand
n11831183	Myanmar
n1187	Philippines
n1234	Taiwan
n1273	China
EU086214	China
n1282	Indonesia
n1296	China
n1305	China
n1322	China
n13231323	Viet Nam
n1324	China
n13251325	China
EU004728	China
n1328	Sri Lanka
AB635373	Sri Lanka
n1360	India
KX434508	India
n1366	India
n1367	India
KF150723	India
n1369	Nepal
n13711371	Nepal
n3	USA
n621621	USA
n757757	Egypt
n769	Egypt
FJ228544	Mexico
FJ228545	Mexico
n772	South Africa
n792	South Africa
n795795	South Africa
HQ266631	South Africa
n806	India
n849	Afghanistan
n849	India
n868	Nepal
n878878	Iran
n881	USA
n933933	USA
n936	Canada
n957	Canada
n959	South Korea
n985985	China
n988988	China
DQ521241	India
n992	Cote d'Ivoire
n992	Mauritania
n992	Niger
n992	Nigeria
n10511051	Nigeria
n10551055	Nigeria
n10901090	Nigeria
n10941094	Central African Republic
n1095	Cameroon
n10981098	Nigeria
MN196569	Nigeria
MN196571	Nigeria
n1102	Guinea
EU853593	Guinea
n1108	Thailand
EU004769	China
n1184	Myanmar
n11851185	Myanmar
EU086165	Myanmar
n11871187	Philippines
n1231	Philippines
n12341234	Taiwan
n12661266	Taiwan
n12731273	China
n1280	China
n12821282	Indonesia
n12901290	Indonesia
n12961296	China
n1304	China
n13051305	China
n1317	China
n13211321	China
KY428871	China
KP319235	China
AB614379	Viet Nam
AB614380	Viet Nam
AB614381	Viet Nam
AB614387	Viet Nam
AB614389	Viet Nam
AB628214	Viet Nam
AB614382	Viet Nam
AB614390	Viet Nam
AB614388	Viet Nam
n13241324	China
KT221117	China
JQ040586	China
EU004721	China
n13281328	Sri Lanka
n1359	Sri Lanka
n13601360	India
n1363	India
n13661366	India
MH258803	India
AY987477	India
AY987479	India
n13691369	Nepal
n1370	Nepal
n1371	Nepal
EU086156	Sri Lanka
JX944569	Nepal
JX944597	Nepal
n33	USA
n612612	Peru
n622	USA
n714	Brazil
n758	Egypt
n768768	Egypt
MK760768	Egypt
KX148101	Egypt
n772772	South Africa
n787787	South Africa
n792792	South Africa
JQ692989	South Africa
n796	South Africa
n802802	South Africa
n806806	India
KT381833	India
n849849	Afghanistan
n862862	Pakistan
n868868	Nepal
KF831559	Nepal
AY854597	Nepal
n879	Iran
KP723593	Iran
n881881	Greenland
n881881	USA
n927	Russia
n934	USA
n935	USA
n936936	Canada
n948	Canada
MK540896	Canada
KU198465	Canada
KF831561	Canada
n959959	South Korea
n982982	South Korea
n986	China
n987	China
n989	China
KY997452	China
n992992	Cote d'Ivoire
n992992	Mauritania
n992992	Nigeria
n1038	Niger
n1052	Benin
n1052	Ghana
n1052	Nigeria
n10541054	Nigeria
n1056	Nigeria
n1090	Nigeria
n1091	Nigeria
n10921092	Nigeria
KF734698	Central African Republic
KF734716	Central African Republic
KF734736	Central African Republic
KF734718	Central African Republic
KF734704	Central African Republic
KF734707	Central African Republic
KF734712	Central African Republic
EU853651	Central African Republic
KF734700	Central African Republic
KF734710	Central African Republic
KF734703	Central African Republic
n10951095	Cameroon
n10961096	Chad
KT119767	Central African Republic
n1099	Nigeria
MN196563	Nigeria
MN196572	Nigeria
n11021102	Guinea
FJ545660	Sierra Leone
n11081108	China
n11081108	Thailand
n1180	Thailand
n11841184	Myanmar
KU055591	Myanmar
KU055597	Myanmar
KU055595	Myanmar
KX148247	Myanmar
EU086164	Myanmar
n1188	Philippines
AB563825	Philippines
n12311231	Philippines
LC018584	Philippines
n1235	Taiwan
n1263	Taiwan
n1267	Taiwan
n12711271	Taiwan
n1274	China
n12791279	China
KT894558	China
FJ866830	China
n1283	Indonesia
n1287	Indonesia
n1291	China
n12941294	Indonesia
n1295	China
JX462633	Indonesia
n1297	China
n13001300	China
n13031303	China
GU186385	China
MK124758	China
MF113389	China
MF113391	China
n1306	China
n13161316	China
JN974837	China
n13171317	China
MK124742	China
KT894576	China
JN974826	China
GU186387	China
GU186396	China
n1329	Sri Lanka
n1346	Sri Lanka
n13501350	Sri Lanka
n1355	Sri Lanka
n1358	Sri Lanka
KF831535	Sri Lanka
AY854596	Sri Lanka
KF831572	Sri Lanka
n1361	India
EU086191	India
n13631363	India
n13641364	India
KC791848	USA
KC792205	India
KX148245	Nepal
KU888644	Nepal
JX987721	Nepal
KC792234	Nepal
JX987737	Nepal
n13701370	Nepal
MN534894	Nepal
JX944578	Nepal
JX944588	Nepal
n4	China
n4	Iran
n4	Iraq
n4	Russia
n4	Serbia
n4	USA
n4	Zambia
n573	USA
n613	Peru
n621	Peru
n622622	USA
n705705	USA
n714714	Brazil
n755	Paraguay
n758758	Egypt
n767767	Egypt
MT036061	Egypt
MT036062	Egypt
MT036063	Egypt
n773	South Africa
n787	South Africa
n788	South Africa
n791	South Africa
n793	South Africa
FJ392385	South Africa
n796796	Zimbabwe
n801	South Africa
n803	South Africa
n803803	South Africa
n807	India
n839	India
n850	Afghanistan
n859	Afghanistan
KU055516	Afghanistan
n863	Pakistan
KP723629	Pakistan
n869	Nepal
EU836832	Italy
n879879	Iran
MK760702	Iran
n882	Greenland
n882	USA
n926926	Greenland
n927927	Russia
KY002904	Russia
n934934	USA
JN258432	USA
KC791814	USA
KC792157	USA
n937	Canada
n946946	Canada
n948948	Canada
n954954	Canada
n960	South Korea
DQ076099	South Korea
n983	South Korea
DQ076105	South Korea
n986986	China
MN642582	China
MN642581	China
MN384722	Russia
KY952219	China
KY175230	China
n993	Cote d'Ivoire
n1018	Mauritania
n10381038	Niger
FJ545674	Niger
n10521052	Ghana
n1054	Benin
KF022176	Nigeria
EU888647	Nigeria
n10561056	Nigeria
EU888729	Nigeria
KR080522	Nigeria
EU888720	Nigeria
n10911091	Nigeria
KF022169	Nigeria
n1093	Nigeria
EU888696	Nigeria
n1096	Central African Republic
KT119774	Cameroon
KT119779	Chad
FJ545683	Chad
MN196559	Nigeria
MN196560	Nigeria
n1103	Guinea
EU853594	Guinea
MK471250	Guinea
n1109	China
n1109	Laos
n1109	Thailand
n11771177	China
n11771177	Thailand
MW055234	Viet Nam
n11801180	Thailand
EU293100	Thailand
n1185	Myanmar
EU086129	Myanmar
n11881188	Philippines
n12281228	Philippines
n1232	Philippines
n12331233	Philippines
n12351235	Taiwan
n12481248	Taiwan
n12631263	Taiwan
KF544960	Taiwan
n12671267	Taiwan
n1270	Taiwan
n1272	Taiwan
KP860230	Taiwan
n12741274	China
n1278	China
GQ472503	China
AB428334	China
n12831283	Indonesia
JQ768456	Indonesia
n12871287	Indonesia
n12891289	Indonesia
n12911291	China
MW690143	Malaysia
MW690153	Malaysia
MW690148	Malaysia
MW690149	Malaysia
MW690146	Malaysia
MW690145	Malaysia
MW690151	Malaysia
MW690147	Malaysia
MW690144	Malaysia
MF620996	Malaysia
MW690150	Malaysia
JX462637	Indonesia
JX462639	Indonesia
JX462638	Indonesia
n12951295	China
KU055506	China
n12971297	Viet Nam
n1300	China
n1301	China
n1303	China
KT221130	China
EU086136	China
n13061306	China
n13151315	China
KP319215	China
EU086188	China
n1318	China
n1321	China
n13291329	Sri Lanka
n13431343	Sri Lanka
n13461346	Sri Lanka
n13491349	Sri Lanka
AB817114	Sri Lanka
n1351	Sri Lanka
n13521352	Sri Lanka
n1354	Sri Lanka
AB817081	Sri Lanka
AB817142	Sri Lanka
n13551355	Sri Lanka
n13571357	Sri Lanka
n13581358	Sri Lanka
AB817133	Sri Lanka
n13611361	India
n13621362	India
n1364	India
MT826963	India
MG993207	India
MH258841	India
KX148108	Nepal
JX987740	Nepal
JX987724	Nepal
n44	China
n44	Iran
n44	Iraq
n44	Russia
n44	Serbia
n44	USA
n44	Zambia
n353353	China
n353353	Madagascar
n353353	Morocco
n353353	Russia
n353353	Serbia
n353353	Sudan
n353353	Tunisia
n353353	USA
n353353	Zambia
n573573	USA
n603	France
n603	Russia
n603	USA
n613613	Peru
KF831564	Peru
FJ228501	Peru
EU530729	Peru
n623	USA
n704704	Mexico
n706	USA
n713713	USA
n715	Brazil
n737737	Brazil
n755755	Paraguay
n756756	Paraguay
HQ116829	Chile
n759	Egypt
n767	Egypt
n768	Egypt
MT036069	Egypt
n773773	South Africa
JQ692991	South Africa
HQ266632	South Africa
HQ266614	South Africa
n788788	South Africa
JQ692986	South Africa
n791791	South Africa
JQ692981	South Africa
n793793	South Africa
FJ465402	South Africa
n797	Zimbabwe
n800	Zimbabwe
n801801	South Africa
n802	South Africa
FJ465390	South Africa
FJ465403	South Africa
FJ465400	South Africa
FJ465409	Namibia
n807807	India
n828	India
MF474263	India
n839839	Bangladesh
n839839	India
n848848	India
n850850	Pakistan
n854854	Afghanistan
n856856	Afghanistan
n858	Afghanistan
KF150745	India
n859859	Afghanistan
KX434518	India
n863863	Pakistan
HE801616	Pakistan
n869869	Nepal
n877	Nepal
JX944565	Nepal
KU055587	Nepal
KU055586	Nepal
AY854598	Nepal
MK760729	Iran
MK760735	Iran
n882882	Greenland
n922922	Svalbard
n922922	USA
JN258418	USA
KX148105	Greenland
JX987745	Greenland
JX987730	Greenland
JX987731	Greenland
n928	Russia
DQ010127	Russia
JN258419	USA
JN258586	USA
n937937	Canada
n944	Canada
n947	Canada
MK540920	Canada
n949	Canada
n952952	Canada
KF831556	Canada
n955	Canada
n956956	Canada
n960960	South Korea
DQ076131	South Korea
n983983	South Korea
DQ076104	South Korea
KY860613	Russia
KU954770	China
n993993	Cote d'Ivoire
n10161016	Cote d'Ivoire
n10181018	Senegal
n1032	Mauritania
n1039	Niger
HM368097	Ghana
HM368126	Ghana
HM368139	Ghana
HM368131	Ghana
HM368140	Ghana
HM368132	Ghana
HM368122	Ghana
HM368146	Ghana
HM368125	Ghana
HM368118	Ghana
HM368102	Ghana
HM368151	Ghana
HM368153	Ghana
n1053	Ghana
HM368095	Ghana
HM368116	Ghana
HM368119	Ghana
HM368100	Ghana
KX148107	Benin
FJ545673	Benin
n1057	Nigeria
n1083	Chad
n1092	Nigeria
KF022170	Nigeria
EU888714	Nigeria
KF022190	Nigeria
EU888663	Nigeria
KJ921997	Nigeria
KJ921998	Nigeria
KT119755	Central African Republic
FJ545662	Central African Republic
n11031103	Guinea
FJ545663	Guinea
n11091109	Laos
n11091109	Thailand
KU055596	Cambodia
n1178	Malaysia
FJ594278	China
n1181	Thailand
n1183	Thailand
KX148248	Myanmar
EU086166	Myanmar
n1189	Philippines
n12251225	Philippines
n1229	Philippines
n12301230	Philippines
n12321232	Philippines
n1233	Philippines
AB563899	Philippines
AB564005	Philippines
n1236	Taiwan
n12461246	Taiwan
n1249	Taiwan
n12561256	Taiwan
n1264	Taiwan
n1266	Taiwan
n1268	Taiwan
KP881357	Taiwan
n12701270	Taiwan
n1271	Taiwan
MH481078	Taiwan
KP860211	Taiwan
n1275	China
n12771277	China
n12781278	China
EU004696	China
n1284	Indonesia
JX462619	Indonesia
n1288	Indonesia
n12881288	Indonesia
n1290	Indonesia
JX462634	Indonesia
n1292	China
EU004768	China
KU845610	China
KU845614	China
n1298	Viet Nam
MW055076	Viet Nam
MW055077	Viet Nam
EU086140	China
EU086141	China
n13011301	China
n13021302	China
EU086146	China
EU086148	China
n1307	China
n13131313	China
n1316	China
JN974836	China
n13181318	China
EU700032	China
KT894567	China
MG383885	China
KT894560	China
n1330	Sri Lanka
AB817121	Sri Lanka
n1344	Sri Lanka
AB817143	Sri Lanka
n1347	Sri Lanka
n1348	Sri Lanka
n1349	Sri Lanka
LC110303	Sri Lanka
AB817113	Sri Lanka
AB817101	Sri Lanka
AB817099	Sri Lanka
n1350	Sri Lanka
AB817102	Sri Lanka
n13511351	Sri Lanka
LC110311	Sri Lanka
AB817084	Sri Lanka
AB638772	Sri Lanka
n1353	Sri Lanka
AB817094	Sri Lanka
n13541354	Sri Lanka
AB817080	Sri Lanka
n1356	Sri Lanka
n1357	Sri Lanka
AB817136	Sri Lanka
AB817137	Sri Lanka
AB817106	Sri Lanka
AB817115	Sri Lanka
n1362	India
GU731663	India
GU731659	India
GU731661	India
MT826959	India
MH258839	India
n5	China
n5	Iran
n5	Iraq
n5	Montenegro
n5	Russia
n5	Serbia
n5	Turkey
n5	USA
n5	Zambia
n321	China
n321	Iran
n321	Iraq
n321	Russia
n321	Serbia
n321	USA
n321	Zambia
n354	China
n354	Madagascar
n354	Morocco
n354	Russia
n354	Serbia
n354	Sudan
n354	Tunisia
n354	USA
n354	Zambia
n511511	China
n511511	Ethiopia
n511511	Gabon
n511511	Morocco
n511511	Nigeria
n511511	Russia
n511511	Sudan
n511511	Tunisia
n511511	USA
n511511	Zambia
n574	USA
n602602	Haiti
n603603	France
KX522941	Russia
n614	Peru
KF831540	Peru
n623623	Mexico
n687687	USA
n705	Mexico
KX708500	Mexico
n706706	USA
n712712	USA
KC791802	USA
KC791807	USA
n715715	Brazil
n730	Brazil
n738	Brazil
n751751	Brazil
n756	Paraguay
KU312291	Paraguay
KU312294	Paraguay
KU312296	Paraguay
KU312290	Paraguay
KU312285	Paraguay
KU312286	Paraguay
n759759	Egypt
n765	Egypt
n766	Egypt
MT684779	Egypt
MT684781	Egypt
MT036067	Egypt
MT036068	Egypt
n774	South Africa
n780780	South Africa
n789	South Africa
n790	South Africa
FJ392366	South Africa
DQ194899	South Africa
n794	South Africa
JN899142	South Africa
n797797	Zimbabwe
n799799	Zimbabwe
n800800	Zimbabwe
FJ465408	Zimbabwe
FJ392372	South Africa
FJ392386	South Africa
FJ392382	South Africa
FJ392392	Namibia
n808	India
n825	India
n828828	India
n833833	India
n838838	India
n840	Bhutan
n841841	Bangladesh
MK697346	India
MF474306	India
n851	Pakistan
n852852	Pakistan
n855	Afghanistan
EU086162	Afghanistan
n857	Afghanistan
JX987719	Afghanistan
n858858	Afghanistan
KC791998	Afghanistan
n860	Afghanistan
KP723627	Pakistan
n864	Afghanistan
KP723628	Pakistan
n870	Nepal
n876876	Nepal
KF831534	Nepal
JX944573	Nepal
JX944602	Nepal
JX944596	Nepal
JX944598	Nepal
JX987741	Nepal
JX987738	Nepal
JX987743	Nepal
JX944600	Nepal
n877877	Nepal
n878	Nepal
KX148228	Nepal
KU739036	Italy
EU086153	Nepal
EU086154	Nepal
n883	Greenland
n905905	Greenland
DQ010134	Greenland
DQ010133	Greenland
DQ010144	Greenland
DQ010145	Greenland
DQ010139	Greenland
DQ010137	Greenland
DQ010142	Greenland
DQ010138	Greenland
DQ010136	Greenland
DQ010140	Greenland
n923	Svalbard
n925	Canada
n925	USA
n928928	Russia
n933	Canada
KU198464	Canada
KU899138	Russia
DQ010125	Russia
n938	Canada
n943	Canada
n944944	Canada
n946	Canada
n947947	Canada
MK540966	Canada
n949949	Canada
n952	Canada
n953	Canada
n954	Canada
n955955	Canada
n956	Canada
MK540891	Canada
DQ118245	Canada
MK540892	Canada
MK540903	Canada
n961	South Korea
n972	South Korea
n980	South Korea
n984	South Korea
DQ076102	South Korea
DQ076100	South Korea
n994	Cote d'Ivoire
n10041004	Cote d'Ivoire
n1017	Cote d'Ivoire
FJ545677	Cote d'Ivoire
n1019	Senegal
n10301030	Senegal
FJ545664	Mauritania
FJ545666	Senegal
n10321032	Mauritania
FJ545682	Mauritania
n10391039	Niger
EU853650	Niger
n10531053	Ghana
HM368091	Ghana
HM368098	Ghana
HM368152	Ghana
HM368124	Ghana
HM368127	Ghana
HM368093	Ghana
n10571057	Nigeria
n10821082	Cameroon
n10831083	Chad
EU853655	Chad
EU853657	Chad
EU853656	Chad
EU038108	Nigeria
EU038109	Nigeria
n1104	Guinea
FJ545685	Guinea
n1110	Laos
n1110	Thailand
n1172	Laos
n1176	Cambodia
DQ849069	China
n11781178	Malaysia
MW690142	Malaysia
n11811181	Viet Nam
n1182	Thailand
n11821182	Thailand
DQ275537	Thailand
DQ275538	Thailand
DQ275545	Thailand
n11891189	Philippines
AB563821	Philippines
n1226	Philippines
AB563807	Philippines
n12291229	Philippines
AB683611	Philippines
EU086203	Philippines
EU086204	Philippines
AB563912	Philippines
AB563914	Philippines
AB563966	Philippines
AB563890	Philippines
AB563891	Philippines
n12361236	Taiwan
n1246	Taiwan
n1247	Taiwan
KP860234	Taiwan
n12491249	Taiwan
KP860185	Taiwan
n1257	Taiwan
n1261	Taiwan
n12641264	Taiwan
n12651265	Taiwan
KP860162	Taiwan
KP860181	Taiwan
n12681268	Taiwan
n12691269	Taiwan
MH481059	Taiwan
KP860227	Taiwan
MH481072	Taiwan
KP860209	Taiwan
KP860210	Taiwan
n12751275	China
GQ472569	China
MG201916	China
GQ472612	China
n1279	China
EU004738	China
n12841284	Indonesia
n12851285	Indonesia
n12861286	Indonesia
KF482529	Indonesia
JX462616	Indonesia
JX448340	Indonesia
JX462625	Indonesia
JX462617	Indonesia
JX462628	Indonesia
JX462632	Indonesia
KX148266	Indonesia
EU086151	Indonesia
EU086192	Indonesia
KU055512	Indonesia
n1289	Indonesia
JX462642	Indonesia
JX462643	Indonesia
JX462635	Indonesia
JX462636	Indonesia
n12921292	China
n12931293	China
EU004784	China
n12981298	Viet Nam
n1299	Viet Nam
n12991299	Viet Nam
MW055075	Viet Nam
MW055060	Viet Nam
MW055063	Viet Nam
MW055062	Viet Nam
MW055067	Viet Nam
MW055064	Viet Nam
MW055065	Viet Nam
MW055066	Viet Nam
MW055072	Viet Nam
MW055061	Viet Nam
MW055073	Viet Nam
MW055068	Viet Nam
n1302	China
FJ825129	China
MG383892	China
KU888643	Chile
n13071307	China
EU086190	China
n1314	China
EU159379	China
KF663516	China
EU159380	China
n1319	China
KU845604	China
EU159382	China
EU159384	China
n13301330	Sri Lanka
n1343	Sri Lanka
n13441344	Sri Lanka
AB817128	Sri Lanka
AB817124	Sri Lanka
n13471347	Sri Lanka
LC110318	Sri Lanka
AB817087	Sri Lanka
n13481348	Sri Lanka
LC110312	Sri Lanka
AB817100	Sri Lanka
AB817119	Sri Lanka
AB817138	Sri Lanka
AB817145	Sri Lanka
n1352	Sri Lanka
LC110307	Sri Lanka
n13531353	Sri Lanka
LC110294	Sri Lanka
AB817083	Sri Lanka
AB817098	Sri Lanka
AB817088	Sri Lanka
n13561356	Sri Lanka
AB817146	Sri Lanka
AB817122	Sri Lanka
AB817103	Sri Lanka
AB817125	Sri Lanka
GU731662	India
AM689536	India
n55	Iraq
n55	Russia
n55	Serbia
n55	Turkey
n320320	Montenegro
n321321	Iran
n321321	Iraq
n321321	Russia
n348	Grenada
n354354	Zambia
n503503	Madagascar
n512	China
n512	Ethiopia
n512	Morocco
n512	Nigeria
n512	Russia
n512	Sudan
n512	Tunisia
n512	USA
n512	Zambia
