node	Country
n222222	Sri Lanka
n222222	USA
n222222	Ukraine
n222222	Viet Nam
n271	Bosnia and Herzegovina
n271	Burkina Faso
n271	Cameroon
n271	Canada
n271	Chad
n271	China
n271	Croatia
n271	Estonia
n271	Georgia
n271	Greenland
n271	Hungary
n271	Italy
n271	Latvia
n271	Lithuania
n271	Mexico
n271	Nigeria
n271	Poland
n271	Russia
n271	Senegal
n271	USA
n271	Ukraine
n271	Viet Nam
n271	Zambia
n384384	Bosnia and Herzegovina
n384384	Cameroon
n384384	Canada
n384384	China
n384384	Croatia
n384384	Estonia
n384384	Georgia
n384384	Greenland
n384384	Hungary
n384384	India
n384384	Iran
n384384	Italy
n384384	Latvia
n384384	Lithuania
n384384	Mexico
n384384	Poland
n384384	Russia
n384384	South Africa
n384384	USA
n384384	Ukraine
n384384	Viet Nam
n384384	Zambia
n1	China
n179	China
n223	India
n223	Sri Lanka
n266	Nepal
n271271	Nigeria
n378378	Senegal
n385	Cameroon
n385	Canada
n385	China
n385	Croatia
n385	Hungary
n385	India
n385	Iran
n385	Italy
n385	Latvia
n385	Nepal
n385	Poland
n385	Russia
n385	USA
n385	Viet Nam
n573	Bosnia and Herzegovina
n573	Cameroon
n573	Canada
n573	China
n573	Croatia
n573	Estonia
n573	Georgia
n573	Greenland
n573	Hungary
n573	India
n573	Iran
n573	Italy
n573	Latvia
n573	Lithuania
n573	Mexico
n573	Poland
n573	Russia
n573	South Africa
n573	USA
n573	Ukraine
n573	Viet Nam
n11	China
n11	Laos
n11	Thailand
n11	Viet Nam
n8080	China
n179179	China
n222	China
n223223	India
n232	Sri Lanka
n266266	Nepal
JX944595	Nepal
n272	Nigeria
n375375	Cameroon
n375375	Chad
n379	Senegal
KU055529	Senegal
n385385	Cameroon
n385385	Canada
n385385	China
n385385	Croatia
n385385	Hungary
n385385	India
n385385	Iran
n385385	Italy
n385385	Latvia
n385385	Nepal
n385385	Poland
n385385	Russia
n385385	USA
n385385	Viet Nam
n541	China
n573573	South Africa
n606606	USA
n2	China
n2	Thailand
n2	Viet Nam
n7878	Myanmar
n81	China
n81	Taiwan
n169	China
n180	China
n220220	China
KT221093	China
KT221097	China
n224	India
KX434508	India
n232232	Sri Lanka
AB635373	Sri Lanka
n267	Nepal
JX944576	Nepal
n272272	Nigeria
n333333	Nigeria
n376	Cameroon
n376	Chad
n378	Chad
n379379	Guinea
n384	Senegal
n386	India
n386	Iran
n386	Nepal
n463	Canada
n463	USA
n541541	China
AB571004	Mongolia
DQ521240	India
n574	South Africa
n597597	South Africa
n607	Mexico
n608	USA
n22	China
n22	Laos
n22	Thailand
n22	Viet Nam
EU004769	China
n79	Myanmar
n7979	Myanmar
KU055595	Myanmar
KU055591	Myanmar
KU055597	Myanmar
EU086165	Myanmar
n8181	Philippines
n128128	Taiwan
n169169	China
JN974825	China
n180180	China
n220	China
n221	China
GU186397	China
n224224	India
n229229	India
KF150735	India
EU086191	India
n233	Sri Lanka
n251	Sri Lanka
n257	Sri Lanka
AB817142	Sri Lanka
n263	Sri Lanka
n267267	Nepal
n270	Nepal
n273	Burkina Faso
n330	Nigeria
n334	Nigeria
n372372	Nigeria
n376376	Cameroon
KT119767	Central African Republic
KT119779	Chad
FJ545683	Chad
MK471247	Guinea
n380	Guinea
EU853595	Sierra Leone
EU853591	Gambia
EU853592	Senegal
n386386	India
n450	India
n450	Iran
n450	Nepal
n463463	USA
n518518	Canada
n542	China
n571571	China
n574574	South Africa
HQ266616	South Africa
n598	South Africa
HQ266631	South Africa
FJ228543	Mexico
n607607	Mexico
n608608	USA
n13531353	Egypt
n3	China
n3	Laos
n3	Thailand
n3	Viet Nam
n7272	Thailand
KU055596	Cambodia
KX148247	Myanmar
EU086164	Myanmar
n80	Myanmar
EU086129	Myanmar
n82	Philippines
n126	Philippines
n129	Taiwan
n163	Taiwan
n170	China
n178178	China
n181	Viet Nam
n182	China
JQ040586	China
EU004721	China
EU004728	China
KT221117	China
n221221	China
n225	India
MG993207	India
n230	India
n231	India
n233233	Sri Lanka
n248248	Sri Lanka
n251251	Sri Lanka
AB817133	Sri Lanka
n257257	Sri Lanka
n262	Sri Lanka
AB817114	Sri Lanka
n263263	Sri Lanka
n265265	Sri Lanka
n268	Nepal
EU086156	Sri Lanka
n269	Nepal
n269269	Nepal
JX944569	Nepal
JX944597	Nepal
n273273	Burkina Faso
n317	Burkina Faso
n330330	Benin
n330330	Ghana
n330330	Nigeria
n333	Nigeria
n334334	Nigeria
n372	Nigeria
n373	Nigeria
n374	Nigeria
n377	Central African Republic
KT119774	Cameroon
n380380	Guinea
KU055539	Guinea
n387	India
n430	India
n450450	Nepal
n461461	Iran
n464	USA
n517517	USA
n519	Canada
n540	Canada
n542542	China
n544544	South Korea
n572	China
JQ685983	Russia
n575	South Africa
FJ465402	South Africa
n598598	Zimbabwe
n603603	South Africa
FJ228544	Mexico
FJ228545	Mexico
n609	USA
n12201220	USA
n1354	Egypt
n13541354	Egypt
n33	China
n33	Laos
n33	Thailand
n33	Viet Nam
n72	Viet Nam
n73	Thailand
n78	Thailand
KX148248	Myanmar
EU086166	Myanmar
n8282	Philippines
n123	Philippines
n126126	Philippines
n128	Philippines
n129129	Taiwan
KF544960	Taiwan
n163163	Taiwan
n168	Taiwan
n170170	China
n175175	China
EU086214	China
GQ472569	China
n181181	Viet Nam
AB614391	Viet Nam
n182182	Indonesia
n193	China
GU186387	China
GU186396	China
n225225	India
n227227	India
MH258815	India
n230230	India
n231231	India
KF150723	India
n234	Sri Lanka
AB817121	Sri Lanka
n249	Sri Lanka
AB817143	Sri Lanka
n252	Sri Lanka
n253253	Sri Lanka
n255255	Sri Lanka
AB817081	Sri Lanka
LC110303	Sri Lanka
n258	Sri Lanka
n261	Sri Lanka
AB817102	Sri Lanka
n262262	Sri Lanka
n264	Sri Lanka
n264264	Sri Lanka
AB817136	Sri Lanka
AB817137	Sri Lanka
MN534894	Nepal
n268268	Nepal
JX944578	Nepal
JX944588	Nepal
KX148245	Nepal
KU888644	Nepal
JX987721	Nepal
KC792234	Nepal
JX987737	Nepal
n274	Burkina Faso
n293293	Cote d'Ivoire
n317317	Burkina Faso
FJ545674	Niger
n331	Benin
n331331	Ghana
KF022176	Nigeria
EU888647	Nigeria
n335	Nigeria
n364364	Chad
EU888729	Nigeria
KR080522	Nigeria
EU888720	Nigeria
n373373	Nigeria
EU888696	Nigeria
KF022169	Nigeria
n374374	Nigeria
n377377	Central African Republic
KT119755	Central African Republic
n381	Guinea
EU853593	Guinea
n387387	India
n420420	India
n430430	India
n444	Pakistan
n451	Nepal
KF831559	Nepal
AY854597	Nepal
n462	Iran
KP723593	Iran
n464464	USA
n511511	Russia
n517	USA
n518	USA
JN258432	USA
n519519	Canada
n528	Canada
MK540896	Canada
n540540	Canada
n543	China
n543543	China
n545	South Korea
n568568	South Korea
n572572	China
KY997452	China
n575575	South Africa
n596596	South Africa
n599	Zimbabwe
n602602	Zimbabwe
n604	South Africa
n604604	South Africa
n609609	USA
n12101210	Peru
n1221	Brazil
n1264	USA
MK760768	Egypt
KX148101	Egypt
n1355	Egypt
n13551355	Egypt
n4	China
n4	Laos
n4	Thailand
n4	Viet Nam
n66	Laos
MW055234	Viet Nam
AB614375	Viet Nam
AB614376	Viet Nam
n7373	Thailand
LC071936	Thailand
KY678613	Thailand
KY678621	Thailand
n83	Philippines
n120120	Philippines
LC018584	Philippines
n123123	Philippines
n127	Philippines
AB683611	Philippines
EU086203	Philippines
EU086204	Philippines
n130	Taiwan
n159	Taiwan
n164	Taiwan
n165165	Taiwan
n168168	Taiwan
KP860230	Taiwan
n171	China
n175	China
n176	China
GQ472503	China
AB614379	Viet Nam
AB614380	Viet Nam
AB614389	Viet Nam
AB628214	Viet Nam
AB614390	Viet Nam
AB614382	Viet Nam
AB614381	Viet Nam
AB614387	Viet Nam
AB614388	Viet Nam
n183	Indonesia
n184184	Indonesia
n193193	China
n210210	China
n219219	China
n226	India
MT826963	India
n228	India
n228228	India
KC791848	USA
KC792205	India
AY987477	India
AY987479	India
n234234	Sri Lanka
n248	Sri Lanka
n249249	Sri Lanka
AB817128	Sri Lanka
AB817124	Sri Lanka
n252252	Sri Lanka
AB817094	Sri Lanka
n254	Sri Lanka
n255	Sri Lanka
n256	Sri Lanka
LC110311	Sri Lanka
AB817084	Sri Lanka
AB638772	Sri Lanka
n258258	Sri Lanka
AB817101	Sri Lanka
AB817113	Sri Lanka
n259259	Sri Lanka
AB817099	Sri Lanka
n261261	Sri Lanka
LC110312	Sri Lanka
AB817138	Sri Lanka
AB817145	Sri Lanka
AB817103	Sri Lanka
AB817125	Sri Lanka
n265	Sri Lanka
AB817146	Sri Lanka
AB817122	Sri Lanka
KX148108	Nepal
JX987740	Nepal
JX987724	Nepal
n274274	Burkina Faso
n292292	Burkina Faso
n294	Cote d'Ivoire
n315315	Cote d'Ivoire
n318	Burkina Faso
EU478508	Burkina Faso
KP976121	Mali
n322322	Burkina Faso
n327	Burkina Faso
EU827276	Burkina Faso
KX148107	Benin
FJ545673	Benin
n332	Ghana
HM368095	Ghana
HM368116	Ghana
HM368119	Ghana
HM368100	Ghana
n335335	Nigeria
n364	Cameroon
n365	Chad
EU853655	Chad
EU853657	Chad
EU853656	Chad
KJ921997	Nigeria
KJ922002	Nigeria
KF022170	Nigeria
n375	Nigeria
KF022190	Nigeria
EU888714	Nigeria
EU888663	Nigeria
KT119754	Central African Republic
KF734709	Central African Republic
FJ545662	Central African Republic
KF734686	Central African Republic
KF734682	Central African Republic
KF734706	Central African Republic
KF734722	Central African Republic
KF734698	Central African Republic
KF734697	Central African Republic
KF734727	Central African Republic
KF734723	Central African Republic
KF734736	Central African Republic
KF734716	Central African Republic
KF734687	Central African Republic
KF734708	Central African Republic
KF734720	Central African Republic
KF734705	Central African Republic
KF734738	Central African Republic
n381381	Guinea
FJ545660	Sierra Leone
n388	India
MK697346	India
n421	India
n428428	Bhutan
n431	India
n440	India
n444444	Pakistan
KP723629	Pakistan
n451451	Nepal
EU836832	Italy
MK760702	Iran
n462462	Iran
n465	USA
n511	Greenland
n512	Russia
KY002904	Russia
KC791814	USA
KC792157	USA
JN258419	USA
JN258586	USA
n520	Canada
n522522	Canada
n528528	Canada
n538538	Canada
KU198465	Canada
KF831561	Canada
MN642581	China
MN384722	Russia
MN642582	China
n544	China
n545545	South Korea
DQ076099	South Korea
n569	South Korea
DQ076105	South Korea
KY952219	China
KY175230	China
n576	South Africa
n592	South Africa
n597	South Africa
JQ692989	South Africa
n599599	Zimbabwe
n600	Zimbabwe
n603	Zimbabwe
FJ465408	Zimbabwe
FJ392372	South Africa
FJ392386	South Africa
n605	South Africa
n605605	South Africa
n610	China
n610	Iraq
n610	Serbia
n610	USA
n610	Zambia
n11711171	USA
n1211	Peru
n1220	Peru
n12211221	Brazil
n1262	Paraguay
n12641264	USA
n1345	USA
MT036061	Egypt
MT036062	Egypt
MT036063	Egypt
n1356	Egypt
n1357	Egypt
n44	Malaysia
FJ594278	China
n7	Laos
n6666	Cambodia
DQ849069	China
n68	Laos
n74	Thailand
n7777	Thailand
n8383	Philippines
n117117	Philippines
n121	Philippines
n122	Philippines
n124	Philippines
n124124	Philippines
n127127	Philippines
AB683649	Philippines
n130130	Taiwan
n158158	Taiwan
n159159	Taiwan
n162162	Taiwan
n164164	Taiwan
n165	Taiwan
n166	Taiwan
KP881357	Taiwan
MH481078	Taiwan
KP860211	Taiwan
n171171	China
n173173	China
MG201916	China
GQ472612	China
n176176	China
n178	China
n183183	Malaysia
JX462633	Indonesia
n184	Indonesia
n185	Indonesia
n188188	Indonesia
n194	China
EU004779	China
n211	China
n219	China
KY428871	China
KP319235	China
MT826959	India
n226226	India
GU731659	India
GU731661	India
n229	India
GU731663	India
n235	Sri Lanka
n244	Sri Lanka
n247	Sri Lanka
AB817107	Sri Lanka
AB817130	Sri Lanka
n250	Sri Lanka
n250250	Sri Lanka
LC110294	Sri Lanka
n253	Sri Lanka
AB817080	Sri Lanka
n254254	Sri Lanka
AB817106	Sri Lanka
AB817115	Sri Lanka
n256256	Sri Lanka
LC110307	Sri Lanka
n259	Sri Lanka
AB817087	Sri Lanka
JN968375	United Kingdom
n260	Sri Lanka
AB817119	Sri Lanka
LC110305	Sri Lanka
LC110315	Sri Lanka
AB817105	Sri Lanka
AB817117	Sri Lanka
n275	Senegal
n287287	Burkina Faso
n293	Burkina Faso
FJ545682	Mauritania
n294294	Cote d'Ivoire
n306	Cote d'Ivoire
n316	Cote d'Ivoire
FJ545677	Cote d'Ivoire
n318318	Niger
KX148231	Niger
MN196576	Nigeria
n323	Nigeria
n323323	Burkina Faso
n324	Burkina Faso
EU478511	Burkina Faso
EU827270	Burkina Faso
EU478497	Burkina Faso
EU478509	Burkina Faso
n326	Burkina Faso
n326326	Niger
n327327	Burkina Faso
n329	Burkina Faso
HM368091	Ghana
HM368124	Ghana
HM368098	Ghana
HM368127	Ghana
HM368152	Ghana
HM368093	Ghana
n332332	Ghana
n336	Nigeria
KF022186	Nigeria
KX148243	Cameroon
KT119773	Cameroon
FJ545671	Cameroon
FJ545675	Cameroon
KU055547	Cameroon
KU055546	Cameroon
n365365	Chad
EU853654	Niger
EU038108	Nigeria
EU038109	Nigeria
n382	Guinea
EU853594	Guinea
n388388	India
MF474263	India
n403403	India
n421421	Bangladesh
MF414580	India
n429	Bhutan
n429429	Bhutan
HQ166012	Bhutan
HQ166002	Bhutan
HQ166010	Bhutan
HQ166005	Bhutan
HQ166018	Bhutan
HQ166015	Bhutan
HQ166016	Bhutan
HQ166022	Bhutan
HQ166024	Bhutan
HQ166023	Bhutan
HQ166019	Bhutan
HQ166020	Bhutan
HQ166013	Bhutan
HQ166004	Bhutan
HQ166017	Bhutan
HQ166014	Bhutan
n431431	Afghanistan
KF150744	India
n440440	India
KX434517	India
n445	Afghanistan
KP723628	Pakistan
n452	Nepal
n459459	Nepal
AY854598	Nepal
KF831534	Nepal
KU055586	Nepal
KU055587	Nepal
MK760729	Iran
MK760735	Iran
n465465	USA
n469469	Greenland
JN258418	USA
KX148105	Greenland
JX987745	Greenland
JX987731	Greenland
JX987730	Greenland
n512512	Russia
KU198464	Canada
DQ010125	Russia
HM543738	Norway
n516516	Canada
KU899138	Russia
n520520	Canada
n522	Canada
n523	Canada
n525	Canada
KF831556	Canada
n529	Canada
n536	Canada
MK540920	Canada
n539	Canada
KY860613	Russia
KT895592	China
n546	South Korea
DQ076131	South Korea
n569569	South Korea
DQ076104	South Korea
n576576	South Africa
HQ266632	South Africa
n592592	South Africa
n595595	South Africa
JQ692983	South Africa
FJ392385	South Africa
KY553255	Zimbabwe
KY553266	Zimbabwe
FJ392391	Zimbabwe
n600600	Zimbabwe
HQ266615	South Africa
KY553273	Zimbabwe
KY553278	Zimbabwe
FJ392382	South Africa
FJ392392	Namibia
n606	South Africa
FJ465400	South Africa
n610610	China
n610610	Iraq
n610610	Madagascar
n610610	Russia
n610610	Serbia
n610610	Tunisia
n610610	USA
n610610	Zambia
n827827	China
n827827	Iraq
n827827	Russia
n827827	Serbia
n827827	USA
n827827	Zambia
n1172	USA
n1201	France
n1201	Russia
n1201	USA
n12111211	Peru
KF831564	Peru
FJ228501	Peru
EU530729	Peru
n1222	Brazil
n1241	Brazil
n12621262	Paraguay
n1263	Paraguay
n1265	USA
n1344	Mexico
n13451345	USA
n1353	USA
n13561356	Egypt
MT036069	Egypt
n13571357	Egypt
n1366	Egypt
n5	Malaysia
MW690142	Malaysia
n77	Laos
MW055078	Viet Nam
KM366268	Cambodia
n67	Cambodia
n6868	Laos
n7070	Laos
n7474	Thailand
n7676	Thailand
DQ275537	Thailand
HQ232301	Thailand
n84	Philippines
AB563821	Philippines
n118	Philippines
AB563807	Philippines
n121121	Philippines
AB563825	Philippines
AB683643	Philippines
n122122	Philippines
KC792096	Philippines
AB563899	Philippines
n125	Philippines
n125125	Philippines
AB683609	Philippines
AB683612	Philippines
n131	Taiwan
n152152	Taiwan
KF544964	Taiwan
KF544965	Taiwan
n160	Taiwan
n161161	Taiwan
KP860162	Taiwan
KP860181	Taiwan
MH481059	Taiwan
KP860227	Taiwan
MH481072	Taiwan
KP860209	Taiwan
KP860210	Taiwan
n166166	Taiwan
n167167	Taiwan
n172	China
FJ719754	China
n174	China
EU004696	China
KT894558	China
n177	China
n177177	China
EU159378	China
AB428334	China
MW690143	Malaysia
MW690153	Malaysia
MW690145	Malaysia
MW690146	Malaysia
MW690147	Malaysia
MW690148	Malaysia
MW690149	Malaysia
MW690151	Malaysia
MW690144	Malaysia
MF620996	Malaysia
MW690150	Malaysia
JX462637	Indonesia
JX462639	Indonesia
JX462638	Indonesia
n185185	Indonesia
n187187	Indonesia
n189	Indonesia
n189189	Indonesia
n194194	China
n209209	China
EU004766	China
n211211	China
n218218	China
MF113388	China
MF113392	China
MH258839	India
n227	India
GU731662	India
AM689536	India
n235235	Sri Lanka
n243	Sri Lanka
n244244	Sri Lanka
n246246	Sri Lanka
LC110313	Sri Lanka
n247247	Sri Lanka
AB817104	Sri Lanka
AB817134	Sri Lanka
AB817110	Sri Lanka
AB817112	Sri Lanka
AB817141	Sri Lanka
LC110310	Sri Lanka
AB817093	Sri Lanka
AB817083	Sri Lanka
AB817098	Sri Lanka
AB817088	Sri Lanka
LC110302	Sri Lanka
LC110317	Sri Lanka
LC110320	Sri Lanka
LC110321	Sri Lanka
KF154999	United Kingdom
AB638767	Sri Lanka
n260260	Sri Lanka
AB817100	Sri Lanka
n275275	Senegal
n276276	Senegal
FJ545666	Senegal
FJ545664	Mauritania
n288	Burkina Faso
EU853624	Mauritania
KU739038	Burkina Faso
FJ545668	Mali
n295	Cote d'Ivoire
n305305	Burkina Faso
KU055562	Cote d'Ivoire
n306306	Cote d'Ivoire
n315	Mali
n316316	Cote d'Ivoire
EU853621	Cote d'Ivoire
n319	Niger
n320320	Niger
EU827275	Burkina Faso
EU478524	Burkina Faso
EU853646	Niger
EU853648	Niger
n321	Niger
EU853647	Niger
n322	Burkina Faso
EU888659	Nigeria
EU888660	Nigeria
EU478498	Burkina Faso
EU478519	Burkina Faso
EU478522	Burkina Faso
EU478521	Burkina Faso
EU827268	Burkina Faso
EU478507	Burkina Faso
EU478496	Burkina Faso
EU478494	Burkina Faso
EU478514	Burkina Faso
EU478495	Burkina Faso
EU827269	Burkina Faso
EU478505	Burkina Faso
EU478512	Burkina Faso
EU478501	Burkina Faso
n324324	Burkina Faso
EU478506	Burkina Faso
EU478513	Burkina Faso
EU514573	Niger
EU514574	Niger
n328	Burkina Faso
n328328	Burkina Faso
n329329	Burkina Faso
EU478503	Burkina Faso
EU478504	Burkina Faso
EU478510	Burkina Faso
EU478523	Burkina Faso
HM368111	Ghana
HM368154	Ghana
n336336	Nigeria
n343343	Nigeria
EU888668	Nigeria
n360360	Cameroon
n366	Chad
n371371	Chad
DQ275561	Chad
n382382	Guinea
MK471250	Guinea
n389	India
n403	India
n404	India
MF375725	India
KU534940	Pakistan
n414	Nepal
JN258573	India
n417	India
KT381833	India
n422	Bangladesh
JX944567	Nepal
KU050069	India
AB910532	Bhutan
HQ166006	Bhutan
HQ166009	Bhutan
HQ166011	Bhutan
HQ166008	Bhutan
HQ166007	Bhutan
n432	Afghanistan
n433433	Pakistan
n437437	Afghanistan
n438438	Afghanistan
n441	India
n441441	Afghanistan
KP723627	Pakistan
n445445	Afghanistan
KC791981	Afghanistan
KC791999	Afghanistan
n452452	Nepal
n456	Nepal
JX944579	Nepal
JX987722	Nepal
n456456	Nepal
n460	Nepal
n461	Nepal
n466	USA
KC792177	USA
n470	Greenland
n493	Greenland
n513	Russia
n516	Russia
DQ010127	Russia
KU198461	Canada
JN258457	Canada
MK540891	Canada
n521	Canada
n521521	Canada
MK540892	Canada
MK540903	Canada
n523523	Canada
n524	Canada
n525525	Canada
n526	Canada
n529529	Canada
n530530	Canada
n536536	Canada
n538	Canada
n539539	Canada
MK540966	Canada
n546546	South Korea
n549549	South Korea
DQ076096	South Korea
DQ076093	South Korea
DQ076095	South Korea
DQ076094	South Korea
n558558	South Korea
n567	South Korea
n570	South Korea
DQ076102	South Korea
n577	South Africa
HQ266614	South Africa
JQ692986	South Africa
n593	South Africa
JQ692981	South Africa
n596	South Africa
n601	Botswana
HQ266633	Zimbabwe
HQ266613	South Africa
FJ465403	South Africa
FJ465390	South Africa
n611	China
n611	Ethiopia
n611	Gabon
n611	Iraq
n611	Morocco
n611	Nigeria
n611	Russia
n611	Spain
n611	Sudan
n611	Tunisia
n611	USA
n611	Zambia
n677677	China
n677677	Iraq
n677677	Madagascar
n677677	Russia
n677677	Serbia
n677677	Tunisia
n677677	USA
n677677	Zambia
n828	China
n828	Iraq
n828	Montenegro
n828	Russia
n828	Serbia
n828	Turkey
n828	USA
n828	Zambia
n1140	China
n1140	Iraq
n1140	Russia
n1140	Serbia
n1140	USA
n1140	Zambia
n11721172	USA
n12001200	Haiti
KX522941	Russia
n12011201	France
n12121212	Peru
KF831540	Peru
HQ116829	Chile
n12221222	Brazil
n12411241	Brazil
n1245	Brazil
KU312285	Paraguay
KU312286	Paraguay
n12631263	Paraguay
KU312294	Paraguay
KU312290	Paraguay
KU312291	Paraguay
KU312296	Paraguay
n12651265	Mexico
n1328	USA
n13441344	Mexico
KX708500	Mexico
n1346	USA
n13491349	USA
KC791802	USA
KC791807	USA
MT036067	Egypt
MT036068	Egypt
n1358	Egypt
n13641364	Egypt
n13651365	Egypt
MT684779	Egypt
MT684781	Egypt
n55	Malaysia
MW690152	Malaysia
n6	Malaysia
n8	Thailand
n65	Laos
n6767	Viet Nam
EU086170	Cambodia
n69	Laos
EU086194	Laos
n71	Laos
AB981669	Laos
n7171	Laos
n75	Thailand
n76	Thailand
DQ275538	Thailand
DQ275545	Thailand
n8484	Philippines
n117	Philippines
n118118	Philippines
AB563877	Philippines
MN726841	Philippines
AB698023	Philippines
AB683646	Philippines
AB683652	Philippines
AB563891	Philippines
AB563917	Philippines
AB563912	Philippines
AB563914	Philippines
AB563966	Philippines
n131131	Taiwan
n142	Taiwan
n153	Taiwan
n155	Taiwan
n160160	Taiwan
n161	Taiwan
n162	Taiwan
KP860178	Taiwan
n167	Taiwan
MH481070	Taiwan
MH481066	Taiwan
MH481075	Taiwan
MH481077	Taiwan
KP319201	China
n172172	China
n174174	China
EU004738	China
JQ972928	China
FJ866830	China
JF972382	China
JF972387	China
n186	Indonesia
n186186	Indonesia
JX462634	Indonesia
n188	Indonesia
KF482528	Indonesia
KF482531	Indonesia
KF482532	Indonesia
JQ768456	Indonesia
n190	Indonesia
JX462631	Indonesia
JX462619	Indonesia
n195	China
JQ040606	China
GQ472501	China
n210	China
n212	China
n215215	China
GU186385	China
MK124758	China
KT221130	China
EU086136	China
MH258840	India
KJ201900	India
n236	Sri Lanka
n242242	Sri Lanka
n243243	Sri Lanka
AB817135	Sri Lanka
n245	Sri Lanka
n246	Sri Lanka
LC110319	Sri Lanka
AB817096	Sri Lanka
AB817095	Sri Lanka
AB817097	Sri Lanka
KF831535	Sri Lanka
AY854596	Sri Lanka
n276	Senegal
EU853643	Senegal
n277	Senegal
n286	Niger
n286286	Senegal
n288288	Burkina Faso
n289289	Mali
n292	Burkina Faso
n295295	Cote d'Ivoire
n295295	Liberia
n295295	Mali
n298298	Cote d'Ivoire
KX148234	Burkina Faso
EU853614	Burkina Faso
FJ545672	Burkina Faso
KU055538	Burkina Faso
n307	Guinea
GU815997	Cote d'Ivoire
FJ545669	Mali
FJ545670	Mali
MN049984	Liberia
KX148235	Cote d'Ivoire
n319319	Niger
EU514572	Niger
KX148229	Niger
EU853649	Niger
FJ545678	Niger
EU827277	Niger
KU055550	Nigeria
KR080521	Nigeria
n321321	Ghana
EU853650	Niger
EU827273	Burkina Faso
EU478517	Burkina Faso
n325	Burkina Faso
EU478516	Burkina Faso
EU478493	Burkina Faso
KX148230	Burkina Faso
EU853645	Burkina Faso
KU739039	Burkina Faso
KU739043	Niger
EU827271	Burkina Faso
EU478499	Burkina Faso
n337	Nigeria
n343	Chad
n344	Nigeria
n358	Nigeria
n359	Nigeria
KF022183	Nigeria
EU038098	Nigeria
KF022182	Nigeria
KF022173	Nigeria
KF022191	Nigeria
n359359	Nigeria
n360	Chad
EU038099	Nigeria
n361	Chad
KX148242	Cameroon
KT119784	Cameroon
n366366	Chad
n368	Chad
KX148240	Chad
KT119778	Chad
EU853652	Chad
FJ545679	Niger
n383	Guinea
FJ545663	Guinea
n389389	India
n401401	India
KM492765	India
KF150729	India
n404404	India
n413413	India
n414414	Nepal
n415	Nepal
n417417	India
GU363414	India
n422422	Bangladesh
n425425	Bangladesh
n432432	Afghanistan
n433	Afghanistan
EU086162	Afghanistan
n434	Pakistan
n435435	Pakistan
n438	Afghanistan
KC791998	Afghanistan
n439	Afghanistan
JX987719	Afghanistan
MF474306	India
JQ845907	Italy
n442	Afghanistan
n443443	Afghanistan
n446	Afghanistan
n446446	Afghanistan
n453	Nepal
KM979367	Nepal
KM979368	Nepal
KM979371	Nepal
JX944585	Nepal
KC792226	Nepal
JX944580	Nepal
JX944589	Nepal
JX987726	Nepal
KM979370	Nepal
KM979372	Nepal
KM979373	Nepal
JX944582	Nepal
JX944591	Nepal
JX944590	Nepal
KM979369	Nepal
JX944577	Nepal
n457	Nepal
JX944581	Nepal
JX944592	Nepal
n458458	Nepal
KC792235	Nepal
KC792236	Nepal
n459	Nepal
KX148228	Nepal
n460460	Nepal
EU086153	Nepal
EU086154	Nepal
KU739036	Italy
JX944565	Nepal
EU086196	Nepal
EU086198	Nepal
EU086197	Nepal
n466466	Svalbard
n468	USA
n470470	Greenland
n488488	Greenland
DQ275551	Greenland
DQ010134	Greenland
DQ010133	Greenland
DQ010145	Greenland
DQ010137	Greenland
